Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       28.57% |       1.1133 |       1.1213 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       80.95% |       0.6672 |       0.7197 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       85.71% |       0.4829 |       0.5094 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       76.19% |       0.5170 |       0.6519 |          0.0001 |
|      19 |         200 |       00:01:37 |       80.00% |       85.71% |       0.3291 |       0.4298 |          0.0001 |
|      23 |         250 |       00:02:01 |       90.00% |       76.19% |       0.1806 |       0.4756 |      1.0000e-05 |
|      28 |         300 |       00:02:25 |      100.00% |       76.19% |       0.1455 |       0.4939 |      1.0000e-05 |
|      32 |         350 |       00:02:50 |       50.00% |       71.43% |       0.6849 |       0.6550 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |       90.00% |       76.19% |       0.3548 |       0.6155 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |       70.00% |       76.19% |       0.5669 |       0.6156 |      1.0000e-07 |
|      46 |         500 |       00:04:04 |       90.00% |       76.19% |       0.4808 |       0.6058 |      1.0000e-07 |
|      50 |         550 |       00:04:28 |       70.00% |       76.19% |       0.4555 |       0.5507 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |       80.00% |       76.19% |       0.3861 |       0.4921 |      1.0000e-08 |
|      60 |         650 |       00:05:17 |       70.00% |       71.43% |       0.6432 |       0.6491 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |       70.00% |       76.19% |       0.5442 |       0.7453 |      1.0000e-09 |
|      69 |         750 |       00:06:06 |       90.00% |       80.95% |       0.3709 |       0.4476 |      1.0000e-09 |
|      73 |         800 |       00:06:30 |       90.00% |       76.19% |       0.3829 |       0.4824 |      1.0000e-10 |
|      78 |         850 |       00:06:54 |       80.00% |       76.19% |       0.3348 |       0.6156 |      1.0000e-10 |
|      82 |         900 |       00:07:19 |       90.00% |       76.19% |       0.4070 |       0.4846 |      1.0000e-11 |
|      87 |         950 |       00:07:43 |       90.00% |       80.95% |       0.3228 |       0.4328 |      1.0000e-11 |
|      91 |        1000 |       00:08:08 |       90.00% |       85.71% |       0.3227 |       0.3940 |      1.0000e-12 |
|      96 |        1050 |       00:08:32 |       70.00% |       76.19% |       0.5314 |       0.4737 |      1.0000e-12 |
|     100 |        1100 |       00:08:56 |      100.00% |       80.95% |       0.1070 |       0.4359 |      1.0000e-12 |
|======================================================================================================================|
