Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       23.81% |       1.2907 |       1.0989 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       66.67% |       0.7720 |       0.7046 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       71.43% |       0.2971 |       0.6420 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       71.43% |       0.5638 |       0.6392 |          0.0001 |
|      19 |         200 |       00:01:37 |       90.00% |       80.95% |       0.2626 |       0.4686 |          0.0001 |
|      23 |         250 |       00:02:01 |       80.00% |       76.19% |       0.2222 |       0.4170 |      1.0000e-05 |
|      28 |         300 |       00:02:25 |      100.00% |       76.19% |       0.0197 |       0.5224 |      1.0000e-05 |
|      32 |         350 |       00:02:49 |      100.00% |       76.19% |       0.0732 |       0.4520 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |      100.00% |       71.43% |       0.0737 |       0.5831 |      1.0000e-06 |
|      41 |         450 |       00:03:38 |      100.00% |       85.71% |       0.0202 |       0.2436 |      1.0000e-07 |
|      46 |         500 |       00:04:02 |      100.00% |       76.19% |       0.0873 |       0.3640 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |      100.00% |       80.95% |       0.0291 |       0.2822 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |       90.00% |       80.95% |       0.1906 |       0.2823 |      1.0000e-08 |
|      60 |         650 |       00:05:15 |       90.00% |       80.95% |       0.2977 |       0.2822 |      1.0000e-08 |
|      64 |         700 |       00:05:39 |      100.00% |       85.71% |       0.0240 |       0.1757 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |      100.00% |       76.19% |       0.0314 |       0.5162 |      1.0000e-09 |
|      73 |         800 |       00:06:28 |      100.00% |       85.71% |       0.0160 |       0.3144 |      1.0000e-10 |
|      78 |         850 |       00:06:52 |      100.00% |       76.19% |       0.0297 |       0.3639 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |      100.00% |       85.71% |       0.0321 |       0.2435 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |      100.00% |       76.19% |       0.0283 |       0.3606 |      1.0000e-11 |
|      91 |        1000 |       00:08:05 |       90.00% |       76.19% |       0.3930 |       0.4177 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |      100.00% |       76.19% |       0.0715 |       0.4228 |      1.0000e-12 |
|     100 |        1100 |       00:08:54 |      100.00% |       85.71% |       0.0181 |       0.2465 |      1.0000e-12 |
|======================================================================================================================|
