Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       61.90% |       0.7623 |       0.6325 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       33.33% |       0.4308 |       0.8762 |          0.0010 |
|      10 |         100 |       00:00:50 |       60.00% |       42.86% |       1.0658 |       0.9166 |          0.0010 |
|      14 |         150 |       00:01:14 |       80.00% |       47.62% |       0.5379 |       1.0814 |          0.0001 |
|      19 |         200 |       00:01:39 |       80.00% |       47.62% |       0.3642 |       1.0885 |          0.0001 |
|      23 |         250 |       00:02:03 |       80.00% |       42.86% |       0.3123 |       0.9532 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       70.00% |       42.86% |       0.6040 |       0.9620 |      1.0000e-05 |
|      32 |         350 |       00:02:51 |       80.00% |       42.86% |       0.3890 |       0.9998 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       42.86% |       0.1838 |       1.0512 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |       90.00% |       42.86% |       0.2352 |       0.9797 |      1.0000e-07 |
|      46 |         500 |       00:04:03 |       80.00% |       47.62% |       0.2806 |       1.0105 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |       80.00% |       42.86% |       0.5241 |       0.9591 |      1.0000e-07 |
|      55 |         600 |       00:04:52 |       80.00% |       47.62% |       0.3440 |       0.9348 |      1.0000e-08 |
|      60 |         650 |       00:05:16 |      100.00% |       42.86% |       0.2120 |       1.1392 |      1.0000e-08 |
|      64 |         700 |       00:05:40 |       70.00% |       42.86% |       0.5345 |       1.1338 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |      100.00% |       42.86% |       0.1824 |       1.0360 |      1.0000e-09 |
|      73 |         800 |       00:06:29 |      100.00% |       47.62% |       0.1549 |       0.9348 |      1.0000e-10 |
|      78 |         850 |       00:06:53 |       80.00% |       42.86% |       0.4011 |       0.9677 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |      100.00% |       42.86% |       0.2157 |       1.0224 |      1.0000e-11 |
|      87 |         950 |       00:07:42 |      100.00% |       42.86% |       0.1724 |       1.0622 |      1.0000e-11 |
|      91 |        1000 |       00:08:08 |      100.00% |       42.86% |       0.1374 |       1.0569 |      1.0000e-12 |
|      96 |        1050 |       00:08:34 |      100.00% |       47.62% |       0.1492 |       0.9348 |      1.0000e-12 |
|     100 |        1100 |       00:08:59 |      100.00% |       42.86% |       0.1874 |       1.1256 |      1.0000e-12 |
|======================================================================================================================|
