Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       57.14% |       0.8398 |       0.6889 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       80.95% |       0.4400 |       0.5264 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       85.71% |       0.2165 |       0.4133 |          0.0010 |
|      14 |         150 |       00:01:16 |       80.00% |       80.95% |       0.5232 |       0.5249 |          0.0001 |
|      19 |         200 |       00:01:40 |       60.00% |       85.71% |       0.8261 |       0.4820 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       85.71% |       0.1213 |       0.4587 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       85.71% |       0.1006 |       0.4770 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       85.71% |       0.0816 |       0.4371 |      1.0000e-06 |
|      37 |         400 |       00:03:20 |      100.00% |       85.71% |       0.0976 |       0.4310 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |       90.00% |       85.71% |       0.3002 |       0.4326 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |       90.00% |       85.71% |       0.4058 |       0.4742 |      1.0000e-07 |
|      50 |         550 |       00:04:34 |      100.00% |       85.71% |       0.0772 |       0.4309 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |       80.00% |       85.71% |       0.3768 |       0.4309 |      1.0000e-08 |
|      60 |         650 |       00:05:25 |       90.00% |       85.71% |       0.1532 |       0.4311 |      1.0000e-08 |
|      64 |         700 |       00:05:49 |      100.00% |       85.71% |       0.0915 |       0.4311 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |       90.00% |       85.71% |       0.2484 |       0.4718 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |       80.95% |       0.0343 |       0.5123 |      1.0000e-10 |
|      78 |         850 |       00:07:05 |      100.00% |       80.95% |       0.0342 |       0.4502 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |       90.00% |       85.71% |       0.1740 |       0.4270 |      1.0000e-11 |
|      87 |         950 |       00:07:55 |      100.00% |       85.71% |       0.0688 |       0.4234 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |       80.00% |       85.71% |       0.2517 |       0.4980 |      1.0000e-12 |
|      96 |        1050 |       00:08:46 |      100.00% |       85.71% |       0.0414 |       0.4664 |      1.0000e-12 |
|     100 |        1100 |       00:09:11 |       90.00% |       80.95% |       0.1593 |       0.5123 |      1.0000e-12 |
|======================================================================================================================|
