Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       52.38% |       0.6555 |       0.6901 |          0.0010 |
|       5 |          50 |       00:00:26 |      100.00% |       57.14% |       0.1204 |       1.1261 |          0.0010 |
|      10 |         100 |       00:00:50 |       90.00% |       61.90% |       0.1481 |       0.7474 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       66.67% |       0.0658 |       0.9688 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       61.90% |       0.0908 |       1.1163 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       61.90% |       0.0143 |       1.1185 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |       90.00% |       61.90% |       0.0868 |       1.0074 |      1.0000e-05 |
|      32 |         350 |       00:02:51 |      100.00% |       61.90% |       0.0476 |       1.0216 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       61.90% |       0.0226 |       1.0894 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |      100.00% |       61.90% |       0.0520 |       1.0903 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       61.90% |       0.0567 |       1.1132 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       61.90% |       0.0609 |       1.0388 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |      100.00% |       61.90% |       0.0255 |       1.0862 |      1.0000e-08 |
|      60 |         650 |       00:05:17 |       80.00% |       61.90% |       0.4132 |       1.0904 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |       90.00% |       61.90% |       0.1176 |       1.0139 |      1.0000e-09 |
|      69 |         750 |       00:06:07 |      100.00% |       61.90% |       0.0589 |       1.0904 |      1.0000e-09 |
|      73 |         800 |       00:06:31 |       90.00% |       61.90% |       0.1305 |       1.0518 |      1.0000e-10 |
|      78 |         850 |       00:06:56 |      100.00% |       61.90% |       0.0689 |       1.0333 |      1.0000e-10 |
|      82 |         900 |       00:07:21 |       90.00% |       61.90% |       0.2445 |       1.1176 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |      100.00% |       61.90% |       0.0270 |       1.1204 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |      100.00% |       61.90% |       0.0627 |       1.0246 |      1.0000e-12 |
|      96 |        1050 |       00:08:36 |       90.00% |       61.90% |       0.3902 |       1.1161 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |       70.00% |       61.90% |       0.3379 |       1.0286 |      1.0000e-12 |
|======================================================================================================================|
