Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       57.14% |       0.7774 |       0.6868 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       80.95% |       0.6111 |       0.4640 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       85.71% |       0.1038 |       0.4472 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       80.95% |       0.1127 |       0.5958 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       80.95% |       0.0263 |       0.6769 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       76.19% |       0.0711 |       0.8208 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       76.19% |       0.0163 |       0.8296 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       76.19% |       0.0456 |       0.8474 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |      100.00% |       76.19% |       0.0112 |       0.8491 |      1.0000e-06 |
|      41 |         450 |       00:03:46 |      100.00% |       76.19% |       0.0276 |       0.8498 |      1.0000e-07 |
|      46 |         500 |       00:04:11 |      100.00% |       76.19% |       0.0361 |       0.8047 |      1.0000e-07 |
|      50 |         550 |       00:04:36 |      100.00% |       76.19% |       0.0286 |       0.8048 |      1.0000e-07 |
|      55 |         600 |       00:05:01 |      100.00% |       76.19% |       0.0119 |       0.8489 |      1.0000e-08 |
|      60 |         650 |       00:05:26 |      100.00% |       76.19% |       0.0094 |       0.8051 |      1.0000e-08 |
|      64 |         700 |       00:05:51 |      100.00% |       76.19% |       0.0308 |       0.8499 |      1.0000e-09 |
|      69 |         750 |       00:06:17 |      100.00% |       76.19% |       0.0168 |       0.8072 |      1.0000e-09 |
|      73 |         800 |       00:06:42 |      100.00% |       76.19% |       0.0347 |       0.8073 |      1.0000e-10 |
|      78 |         850 |       00:07:07 |      100.00% |       76.19% |       0.0267 |       0.8499 |      1.0000e-10 |
|      82 |         900 |       00:07:32 |      100.00% |       76.19% |       0.0134 |       0.8072 |      1.0000e-11 |
|      87 |         950 |       00:07:57 |       90.00% |       76.19% |       0.1144 |       0.8496 |      1.0000e-11 |
|      91 |        1000 |       00:08:22 |      100.00% |       76.19% |       0.0589 |       0.8036 |      1.0000e-12 |
|      96 |        1050 |       00:08:47 |      100.00% |       76.19% |       0.0132 |       0.8067 |      1.0000e-12 |
|     100 |        1100 |       00:09:13 |      100.00% |       76.19% |       0.0144 |       0.8641 |      1.0000e-12 |
|======================================================================================================================|
