Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       47.62% |       0.7450 |       0.7153 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       80.95% |       0.3821 |       0.5559 |          0.0010 |
|      10 |         100 |       00:00:50 |       90.00% |       80.95% |       0.1160 |       0.5867 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       85.71% |       0.0209 |       0.5738 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       80.95% |       0.0371 |       0.6909 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       85.71% |       0.0166 |       0.6618 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       85.71% |       0.0069 |       0.6884 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       80.95% |       0.0232 |       0.7189 |      1.0000e-06 |
|      37 |         400 |       00:03:20 |      100.00% |       80.95% |       0.0133 |       0.7232 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       80.95% |       0.0242 |       0.7227 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |      100.00% |       80.95% |       0.0144 |       0.7216 |      1.0000e-07 |
|      50 |         550 |       00:04:34 |      100.00% |       80.95% |       0.0205 |       0.7111 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |      100.00% |       80.95% |       0.0257 |       0.7235 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |      100.00% |       80.95% |       0.0214 |       0.7224 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       80.95% |       0.0195 |       0.7239 |      1.0000e-09 |
|      69 |         750 |       00:06:14 |      100.00% |       80.95% |       0.0305 |       0.7235 |      1.0000e-09 |
|      73 |         800 |       00:06:39 |      100.00% |       80.95% |       0.0118 |       0.7228 |      1.0000e-10 |
|      78 |         850 |       00:07:04 |      100.00% |       80.95% |       0.0105 |       0.7239 |      1.0000e-10 |
|      82 |         900 |       00:07:29 |      100.00% |       80.95% |       0.0114 |       0.7235 |      1.0000e-11 |
|      87 |         950 |       00:07:53 |      100.00% |       80.95% |       0.0122 |       0.7218 |      1.0000e-11 |
|      91 |        1000 |       00:08:18 |      100.00% |       80.95% |       0.0207 |       0.8507 |      1.0000e-12 |
|      96 |        1050 |       00:08:44 |      100.00% |       80.95% |       0.0166 |       0.8506 |      1.0000e-12 |
|     100 |        1100 |       00:09:08 |       90.00% |       80.95% |       0.1840 |       0.7218 |      1.0000e-12 |
|======================================================================================================================|
