Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       70.00% |       76.19% |       0.6427 |       0.6238 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       66.67% |       0.6206 |       0.5312 |          0.0010 |
|      10 |         100 |       00:00:48 |       90.00% |       71.43% |       0.3650 |       0.5740 |          0.0010 |
|      14 |         150 |       00:01:12 |       60.00% |       76.19% |       0.7389 |       0.4832 |          0.0001 |
|      19 |         200 |       00:01:35 |       90.00% |       76.19% |       0.3696 |       0.4659 |          0.0001 |
|      23 |         250 |       00:01:59 |       60.00% |       76.19% |       0.6904 |       0.4924 |      1.0000e-05 |
|      28 |         300 |       00:02:22 |       70.00% |       76.19% |       0.5688 |       0.4624 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |       90.00% |       76.19% |       0.3867 |       0.4715 |      1.0000e-06 |
|      37 |         400 |       00:03:10 |       90.00% |       76.19% |       0.3468 |       0.4879 |      1.0000e-06 |
|      41 |         450 |       00:03:34 |       70.00% |       71.43% |       0.5665 |       0.5663 |      1.0000e-07 |
|      46 |         500 |       00:03:58 |       70.00% |       76.19% |       0.4544 |       0.4771 |      1.0000e-07 |
|      50 |         550 |       00:04:22 |       70.00% |       76.19% |       0.6668 |       0.4772 |      1.0000e-07 |
|      55 |         600 |       00:04:46 |      100.00% |       66.67% |       0.1564 |       0.5923 |      1.0000e-08 |
|      60 |         650 |       00:05:09 |       90.00% |       71.43% |       0.2558 |       0.5224 |      1.0000e-08 |
|      64 |         700 |       00:05:33 |       70.00% |       71.43% |       0.4985 |       0.5471 |      1.0000e-09 |
|      69 |         750 |       00:05:58 |       90.00% |       76.19% |       0.3244 |       0.4964 |      1.0000e-09 |
|      73 |         800 |       00:06:22 |       80.00% |       80.95% |       0.4259 |       0.4217 |      1.0000e-10 |
|      78 |         850 |       00:06:46 |       70.00% |       71.43% |       0.7013 |       0.5568 |      1.0000e-10 |
|      82 |         900 |       00:07:09 |       80.00% |       71.43% |       0.3834 |       0.5663 |      1.0000e-11 |
|      87 |         950 |       00:07:33 |       70.00% |       76.19% |       0.6648 |       0.4968 |      1.0000e-11 |
|      91 |        1000 |       00:07:58 |       80.00% |       76.19% |       0.3487 |       0.4769 |      1.0000e-12 |
|      96 |        1050 |       00:08:22 |       80.00% |       71.43% |       0.3849 |       0.5321 |      1.0000e-12 |
|     100 |        1100 |       00:08:46 |       70.00% |       71.43% |       0.4470 |       0.5718 |      1.0000e-12 |
|======================================================================================================================|
