Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       70.00% |       38.10% |       0.6644 |       0.7098 |          0.0010 |
|       5 |          50 |       00:00:24 |       80.00% |       47.62% |       0.4982 |       0.6386 |          0.0010 |
|      10 |         100 |       00:00:48 |       70.00% |       71.43% |       0.5000 |       0.5171 |          0.0010 |
|      14 |         150 |       00:01:13 |       90.00% |       76.19% |       0.5179 |       0.5303 |          0.0001 |
|      19 |         200 |       00:01:36 |       70.00% |       80.95% |       0.4506 |       0.5374 |          0.0001 |
|      23 |         250 |       00:01:59 |       50.00% |       80.95% |       0.6229 |       0.5286 |      1.0000e-05 |
|      28 |         300 |       00:02:23 |      100.00% |       76.19% |       0.3055 |       0.5526 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |       90.00% |       76.19% |       0.3885 |       0.5302 |      1.0000e-06 |
|      37 |         400 |       00:03:11 |       70.00% |       76.19% |       0.4327 |       0.5393 |      1.0000e-06 |
|      41 |         450 |       00:03:35 |       80.00% |       76.19% |       0.4130 |       0.6569 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |       60.00% |       76.19% |       0.6597 |       0.5156 |      1.0000e-07 |
|      50 |         550 |       00:04:23 |       90.00% |       76.19% |       0.2847 |       0.5355 |      1.0000e-07 |
|      55 |         600 |       00:04:47 |       70.00% |       76.19% |       0.4188 |       0.5355 |      1.0000e-08 |
|      60 |         650 |       00:05:11 |       70.00% |       76.19% |       0.4716 |       0.5473 |      1.0000e-08 |
|      64 |         700 |       00:05:34 |       60.00% |       76.19% |       0.8514 |       0.5473 |      1.0000e-09 |
|      69 |         750 |       00:05:58 |       60.00% |       76.19% |       0.4667 |       0.5247 |      1.0000e-09 |
|      73 |         800 |       00:06:22 |       60.00% |       80.95% |       0.6579 |       0.5399 |      1.0000e-10 |
|      78 |         850 |       00:06:46 |       90.00% |       76.19% |       0.2895 |       0.5356 |      1.0000e-10 |
|      82 |         900 |       00:07:10 |       70.00% |       71.43% |       0.7147 |       0.5626 |      1.0000e-11 |
|      87 |         950 |       00:07:35 |       90.00% |       76.19% |       0.4230 |       0.5326 |      1.0000e-11 |
|      91 |        1000 |       00:07:59 |       70.00% |       76.19% |       0.4253 |       0.5554 |      1.0000e-12 |
|      96 |        1050 |       00:08:23 |       70.00% |       76.19% |       0.4443 |       0.5355 |      1.0000e-12 |
|     100 |        1100 |       00:08:46 |       90.00% |       76.19% |       0.1867 |       0.5241 |      1.0000e-12 |
|======================================================================================================================|
