Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       61.90% |       1.0802 |       0.9477 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       80.95% |       0.4860 |       0.4305 |          0.0010 |
|      10 |         100 |       00:00:50 |       70.00% |       80.95% |       0.8720 |       0.6516 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       90.48% |       0.1102 |       0.3560 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |       90.48% |       0.2684 |       0.3190 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       85.71% |       0.0242 |       0.8085 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       80.95% |       0.0182 |       0.5085 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       80.95% |       0.0402 |       0.5179 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |      100.00% |       85.71% |       0.0161 |       0.4433 |      1.0000e-06 |
|      41 |         450 |       00:03:40 |      100.00% |       80.95% |       0.0164 |       0.5186 |      1.0000e-07 |
|      46 |         500 |       00:04:04 |       90.00% |       80.95% |       0.1806 |       0.5591 |      1.0000e-07 |
|      50 |         550 |       00:04:28 |      100.00% |       85.71% |       0.0371 |       0.4453 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |      100.00% |       85.71% |       0.0633 |       0.4449 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       85.71% |       0.0286 |       0.4485 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |      100.00% |       80.95% |       0.0095 |       0.5117 |      1.0000e-09 |
|      69 |         750 |       00:06:07 |      100.00% |       85.71% |       0.0132 |       0.4446 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |       90.00% |       80.95% |       0.2324 |       0.5072 |      1.0000e-10 |
|      78 |         850 |       00:06:56 |       90.00% |       85.71% |       0.1746 |       0.7362 |      1.0000e-10 |
|      82 |         900 |       00:07:22 |      100.00% |       80.95% |       0.0279 |       0.5076 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |      100.00% |       85.71% |       0.0185 |       0.4449 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |       90.00% |       85.71% |       0.3967 |       0.4446 |      1.0000e-12 |
|      96 |        1050 |       00:08:36 |      100.00% |       80.95% |       0.0183 |       0.5649 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |      100.00% |       85.71% |       0.0180 |       0.7648 |      1.0000e-12 |
|======================================================================================================================|
