Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       38.10% |       1.0069 |       1.0335 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       76.19% |       0.4141 |       0.6945 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       80.95% |       0.0406 |       0.4863 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       90.48% |       0.0419 |       0.2253 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       80.95% |       0.0128 |       0.5102 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       85.71% |       0.0152 |       0.4531 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       85.71% |       0.0160 |       0.4576 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       85.71% |       0.0273 |       0.4653 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |       90.00% |       85.71% |       0.3357 |       0.4522 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       85.71% |       0.0564 |       0.4869 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       85.71% |       0.0258 |       0.2201 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       85.71% |       0.0987 |       0.4410 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |      100.00% |       80.95% |       0.0586 |       0.4889 |      1.0000e-08 |
|      60 |         650 |       00:05:23 |       90.00% |       85.71% |       0.2629 |       0.6968 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       85.71% |       0.0139 |       0.4625 |      1.0000e-09 |
|      69 |         750 |       00:06:13 |      100.00% |       85.71% |       0.0620 |       0.2201 |      1.0000e-09 |
|      73 |         800 |       00:06:37 |      100.00% |       85.71% |       0.0178 |       0.4388 |      1.0000e-10 |
|      78 |         850 |       00:07:02 |       90.00% |       85.71% |       0.2427 |       0.4632 |      1.0000e-10 |
|      82 |         900 |       00:07:27 |       90.00% |       85.71% |       0.3874 |       0.4865 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |       90.00% |       85.71% |       0.2933 |       0.4421 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       85.71% |       0.0165 |       0.4621 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |      100.00% |       85.71% |       0.0112 |       0.4387 |      1.0000e-12 |
|     100 |        1100 |       00:09:08 |      100.00% |       85.71% |       0.0478 |       0.4507 |      1.0000e-12 |
|======================================================================================================================|
