Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       42.86% |       0.9095 |       1.0717 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       76.19% |       1.0472 |       0.7292 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       95.24% |       0.3701 |       0.3751 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       71.43% |       0.1256 |       1.0726 |          0.0001 |
|      19 |         200 |       00:01:37 |       80.00% |       71.43% |       0.5376 |       0.8297 |          0.0001 |
|      23 |         250 |       00:02:02 |       90.00% |       80.95% |       0.4723 |       0.5657 |      1.0000e-05 |
|      28 |         300 |       00:02:26 |       90.00% |       76.19% |       0.2166 |       0.7760 |      1.0000e-05 |
|      32 |         350 |       00:02:50 |       90.00% |       76.19% |       0.1968 |       0.8007 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |       70.00% |       80.95% |       0.4668 |       0.5835 |      1.0000e-06 |
|      41 |         450 |       00:03:38 |       90.00% |       76.19% |       0.2902 |       0.7321 |      1.0000e-07 |
|      46 |         500 |       00:04:02 |       90.00% |       76.19% |       0.1959 |       0.7540 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |       90.00% |       80.95% |       0.1571 |       0.5837 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |      100.00% |       80.95% |       0.0809 |       0.5837 |      1.0000e-08 |
|      60 |         650 |       00:05:15 |       90.00% |       80.95% |       0.2984 |       0.6111 |      1.0000e-08 |
|      64 |         700 |       00:05:39 |       70.00% |       76.19% |       0.6424 |       0.8290 |      1.0000e-09 |
|      69 |         750 |       00:06:03 |      100.00% |       76.19% |       0.2164 |       0.7322 |      1.0000e-09 |
|      73 |         800 |       00:06:27 |      100.00% |       85.71% |       0.1209 |       0.4461 |      1.0000e-10 |
|      78 |         850 |       00:06:52 |       90.00% |       76.19% |       0.3542 |       0.8353 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |       90.00% |       76.19% |       0.2564 |       0.7998 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |       80.00% |       71.43% |       0.4026 |       0.9167 |      1.0000e-11 |
|      91 |        1000 |       00:08:06 |      100.00% |       76.19% |       0.0890 |       0.8290 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |      100.00% |       80.95% |       0.1081 |       0.6111 |      1.0000e-12 |
|     100 |        1100 |       00:08:54 |      100.00% |       80.95% |       0.1106 |       0.6110 |      1.0000e-12 |
|======================================================================================================================|
