Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       38.10% |       1.2412 |       1.0955 |          0.0010 |
|       5 |          50 |       00:00:24 |       80.00% |       76.19% |       0.5033 |       0.7715 |          0.0010 |
|      10 |         100 |       00:00:49 |      100.00% |       85.71% |       0.1724 |       0.5561 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       90.48% |       0.3762 |       0.5252 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |       90.48% |       0.4380 |       0.4342 |          0.0001 |
|      23 |         250 |       00:02:02 |      100.00% |       95.24% |       0.0670 |       0.2199 |      1.0000e-05 |
|      28 |         300 |       00:02:26 |      100.00% |       90.48% |       0.0544 |       0.3208 |      1.0000e-05 |
|      32 |         350 |       00:02:50 |       90.00% |       90.48% |       0.1658 |       0.4389 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |      100.00% |       90.48% |       0.1353 |       0.2778 |      1.0000e-06 |
|      41 |         450 |       00:03:39 |       90.00% |       90.48% |       0.1915 |       0.4560 |      1.0000e-07 |
|      46 |         500 |       00:04:03 |       50.00% |       90.48% |       0.8308 |       0.4036 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |       90.00% |       90.48% |       0.3612 |       0.3184 |      1.0000e-07 |
|      55 |         600 |       00:04:52 |       90.00% |       90.48% |       0.2720 |       0.3717 |      1.0000e-08 |
|      60 |         650 |       00:05:16 |      100.00% |       95.24% |       0.0911 |       0.2173 |      1.0000e-08 |
|      64 |         700 |       00:05:40 |      100.00% |       90.48% |       0.1271 |       0.4045 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |       70.00% |       90.48% |       0.8694 |       0.4379 |      1.0000e-09 |
|      73 |         800 |       00:06:29 |       80.00% |       95.24% |       0.4370 |       0.2173 |      1.0000e-10 |
|      78 |         850 |       00:06:53 |      100.00% |       80.95% |       0.0680 |       0.5069 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |      100.00% |       90.48% |       0.0991 |       0.4363 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |       90.00% |       95.24% |       0.2349 |       0.2209 |      1.0000e-11 |
|      91 |        1000 |       00:08:05 |       90.00% |       90.48% |       0.2653 |       0.4372 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |      100.00% |       95.24% |       0.0821 |       0.2173 |      1.0000e-12 |
|     100 |        1100 |       00:08:54 |      100.00% |       90.48% |       0.1326 |       0.4372 |      1.0000e-12 |
|======================================================================================================================|
