Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       28.57% |       1.7826 |       1.8905 |          0.0010 |
|       5 |          50 |       00:00:25 |       50.00% |       47.62% |       1.0671 |       1.2223 |          0.0010 |
|      10 |         100 |       00:00:50 |       80.00% |       52.38% |       0.5491 |       1.1383 |          0.0010 |
|      14 |         150 |       00:01:14 |       80.00% |       61.90% |       0.6767 |       1.0291 |          0.0001 |
|      19 |         200 |       00:01:38 |       80.00% |       71.43% |       0.4913 |       0.9264 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       71.43% |       0.1946 |       1.0634 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |       90.00% |       66.67% |       0.4249 |       1.0981 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |       90.00% |       76.19% |       0.3607 |       1.0220 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |       80.00% |       66.67% |       0.5411 |       1.0851 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       71.43% |       0.1766 |       1.1416 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |      100.00% |       76.19% |       0.2279 |       0.9397 |      1.0000e-07 |
|      50 |         550 |       00:04:30 |       90.00% |       71.43% |       0.2609 |       1.0181 |      1.0000e-07 |
|      55 |         600 |       00:04:55 |       80.00% |       71.43% |       0.5274 |       1.0168 |      1.0000e-08 |
|      60 |         650 |       00:05:20 |      100.00% |       66.67% |       0.2915 |       1.0870 |      1.0000e-08 |
|      64 |         700 |       00:05:45 |       80.00% |       66.67% |       0.6942 |       1.0832 |      1.0000e-09 |
|      69 |         750 |       00:06:10 |      100.00% |       66.67% |       0.2217 |       1.0487 |      1.0000e-09 |
|      73 |         800 |       00:06:34 |       90.00% |       66.67% |       0.3404 |       1.1242 |      1.0000e-10 |
|      78 |         850 |       00:06:58 |       90.00% |       71.43% |       0.6266 |       1.0182 |      1.0000e-10 |
|      82 |         900 |       00:07:23 |      100.00% |       71.43% |       0.1791 |       1.1299 |      1.0000e-11 |
|      87 |         950 |       00:07:48 |       80.00% |       71.43% |       0.6768 |       1.0488 |      1.0000e-11 |
|      91 |        1000 |       00:08:13 |      100.00% |       66.67% |       0.2302 |       1.0665 |      1.0000e-12 |
|      96 |        1050 |       00:08:38 |       90.00% |       76.19% |       0.4319 |       1.0182 |      1.0000e-12 |
|     100 |        1100 |       00:09:02 |      100.00% |       71.43% |       0.2388 |       1.0889 |      1.0000e-12 |
|======================================================================================================================|
