Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |       19.05% |       1.9779 |       1.7966 |          0.0010 |
|       5 |          50 |       00:00:26 |       50.00% |       52.38% |       1.0375 |       1.4163 |          0.0010 |
|      10 |         100 |       00:00:50 |       60.00% |       42.86% |       1.0362 |       1.3410 |          0.0010 |
|      14 |         150 |       00:01:15 |       80.00% |       57.14% |       0.5017 |       1.0879 |          0.0001 |
|      19 |         200 |       00:01:40 |       80.00% |       57.14% |       0.6841 |       1.1041 |          0.0001 |
|      23 |         250 |       00:02:04 |       90.00% |       57.14% |       0.5624 |       1.2261 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |       90.00% |       57.14% |       0.3745 |       1.0921 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |       90.00% |       61.90% |       0.3620 |       1.1407 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |       80.00% |       57.14% |       0.4965 |       1.2298 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |       80.00% |       61.90% |       0.5746 |       1.0802 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |       90.00% |       61.90% |       0.3850 |       1.2819 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |       80.00% |       61.90% |       0.8328 |       1.0154 |      1.0000e-07 |
|      55 |         600 |       00:04:55 |       70.00% |       61.90% |       1.0026 |       1.0739 |      1.0000e-08 |
|      60 |         650 |       00:05:20 |       90.00% |       61.90% |       0.2937 |       1.0789 |      1.0000e-08 |
|      64 |         700 |       00:05:45 |       90.00% |       52.38% |       0.3339 |       1.2824 |      1.0000e-09 |
|      69 |         750 |       00:06:09 |      100.00% |       57.14% |       0.2962 |       1.1166 |      1.0000e-09 |
|      73 |         800 |       00:06:34 |       90.00% |       61.90% |       0.6298 |       1.0966 |      1.0000e-10 |
|      78 |         850 |       00:06:58 |       70.00% |       61.90% |       0.5839 |       1.0647 |      1.0000e-10 |
|      82 |         900 |       00:07:23 |       90.00% |       57.14% |       0.4498 |       1.3248 |      1.0000e-11 |
|      87 |         950 |       00:07:48 |       70.00% |       61.90% |       0.7780 |       1.0929 |      1.0000e-11 |
|      91 |        1000 |       00:08:12 |       90.00% |       61.90% |       0.3734 |       1.0646 |      1.0000e-12 |
|      96 |        1050 |       00:08:38 |       80.00% |       57.14% |       0.5433 |       1.1313 |      1.0000e-12 |
|     100 |        1100 |       00:09:03 |       90.00% |       57.14% |       0.2216 |       1.1312 |      1.0000e-12 |
|======================================================================================================================|
