Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |        9.52% |       1.9227 |       1.9831 |          0.0010 |
|       5 |          50 |       00:00:25 |       40.00% |       57.14% |       1.1446 |       1.2735 |          0.0010 |
|      10 |         100 |       00:00:51 |       70.00% |       76.19% |       0.8731 |       0.6423 |          0.0010 |
|      14 |         150 |       00:01:15 |       80.00% |       85.71% |       0.4960 |       0.6139 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       85.71% |       0.1337 |       0.5809 |          0.0001 |
|      23 |         250 |       00:02:04 |       80.00% |       80.95% |       0.2547 |       0.5850 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |       90.00% |       76.19% |       0.1515 |       0.5896 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       76.19% |       0.0945 |       0.6682 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       80.95% |       0.1137 |       0.5473 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |       90.00% |       80.95% |       0.3247 |       0.5476 |      1.0000e-07 |
|      46 |         500 |       00:04:07 |      100.00% |       80.95% |       0.1310 |       0.4826 |      1.0000e-07 |
|      50 |         550 |       00:04:32 |       90.00% |       76.19% |       0.2033 |       0.5800 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |       90.00% |       76.19% |       0.2805 |       0.5860 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |       90.00% |       80.95% |       0.3389 |       0.5588 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       80.95% |       0.0917 |       0.5479 |      1.0000e-09 |
|      69 |         750 |       00:06:11 |      100.00% |       80.95% |       0.1154 |       0.5071 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |      100.00% |       80.95% |       0.0971 |       0.4880 |      1.0000e-10 |
|      78 |         850 |       00:07:01 |       90.00% |       80.95% |       0.2822 |       0.5364 |      1.0000e-10 |
|      82 |         900 |       00:07:26 |      100.00% |       80.95% |       0.0830 |       0.5604 |      1.0000e-11 |
|      87 |         950 |       00:07:51 |      100.00% |       76.19% |       0.1312 |       0.6319 |      1.0000e-11 |
|      91 |        1000 |       00:08:16 |      100.00% |       80.95% |       0.1290 |       0.5265 |      1.0000e-12 |
|      96 |        1050 |       00:08:41 |      100.00% |       80.95% |       0.0710 |       0.6012 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |      100.00% |       80.95% |       0.0948 |       0.7396 |      1.0000e-12 |
|======================================================================================================================|
