Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       14.29% |       1.7709 |       1.7710 |          0.0010 |
|       5 |          50 |       00:00:26 |       70.00% |       42.86% |       0.7989 |       1.1502 |          0.0010 |
|      10 |         100 |       00:00:51 |      100.00% |       80.95% |       0.2614 |       0.6913 |          0.0010 |
|      14 |         150 |       00:01:16 |       90.00% |       85.71% |       0.3452 |       0.5950 |          0.0001 |
|      19 |         200 |       00:01:41 |       90.00% |       80.95% |       0.2649 |       0.7138 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       85.71% |       0.1523 |       0.7042 |      1.0000e-05 |
|      28 |         300 |       00:02:31 |       90.00% |       80.95% |       0.1724 |       0.6951 |      1.0000e-05 |
|      32 |         350 |       00:02:56 |      100.00% |       85.71% |       0.0896 |       0.6892 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |      100.00% |       76.19% |       0.0984 |       0.7638 |      1.0000e-06 |
|      41 |         450 |       00:03:46 |       90.00% |       85.71% |       0.1694 |       0.7045 |      1.0000e-07 |
|      46 |         500 |       00:04:11 |      100.00% |       85.71% |       0.1769 |       0.6865 |      1.0000e-07 |
|      50 |         550 |       00:04:35 |      100.00% |       85.71% |       0.0848 |       0.6991 |      1.0000e-07 |
|      55 |         600 |       00:05:00 |       90.00% |       85.71% |       0.2966 |       0.6896 |      1.0000e-08 |
|      60 |         650 |       00:05:25 |       90.00% |       90.48% |       0.2404 |       0.5176 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |      100.00% |       80.95% |       0.1155 |       0.6902 |      1.0000e-09 |
|      69 |         750 |       00:06:15 |       90.00% |       85.71% |       0.2380 |       0.7028 |      1.0000e-09 |
|      73 |         800 |       00:06:40 |      100.00% |       85.71% |       0.0609 |       0.6895 |      1.0000e-10 |
|      78 |         850 |       00:07:05 |      100.00% |       76.19% |       0.0939 |       0.7619 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |      100.00% |       85.71% |       0.0928 |       0.6924 |      1.0000e-11 |
|      87 |         950 |       00:07:55 |       90.00% |       80.95% |       0.2147 |       0.7431 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       85.71% |       0.0927 |       0.7041 |      1.0000e-12 |
|      96 |        1050 |       00:08:44 |      100.00% |       85.71% |       0.1112 |       0.6924 |      1.0000e-12 |
|     100 |        1100 |       00:09:09 |      100.00% |       85.71% |       0.1979 |       0.7028 |      1.0000e-12 |
|======================================================================================================================|
