Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       47.62% |       0.7518 |       0.7165 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       80.95% |       0.5746 |       0.4302 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       90.48% |       0.4099 |       0.4366 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       85.71% |       0.0490 |       0.2857 |          0.0001 |
|      19 |         200 |       00:01:41 |       90.00% |       85.71% |       0.2580 |       0.3623 |          0.0001 |
|      23 |         250 |       00:02:06 |       90.00% |       90.48% |       0.0928 |       0.2891 |      1.0000e-05 |
|      28 |         300 |       00:02:31 |      100.00% |       90.48% |       0.0295 |       0.2798 |      1.0000e-05 |
|      32 |         350 |       00:02:56 |      100.00% |       90.48% |       0.0199 |       0.2692 |      1.0000e-06 |
|      37 |         400 |       00:03:20 |      100.00% |       90.48% |       0.0248 |       0.2685 |      1.0000e-06 |
|      41 |         450 |       00:03:45 |      100.00% |       90.48% |       0.0968 |       0.2574 |      1.0000e-07 |
|      46 |         500 |       00:04:10 |       90.00% |       90.48% |       0.2422 |       0.2597 |      1.0000e-07 |
|      50 |         550 |       00:04:36 |      100.00% |       90.48% |       0.0225 |       0.2579 |      1.0000e-07 |
|      55 |         600 |       00:05:00 |       90.00% |       90.48% |       0.2348 |       0.2571 |      1.0000e-08 |
|      60 |         650 |       00:05:25 |      100.00% |       90.48% |       0.0217 |       0.2641 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |      100.00% |       90.48% |       0.0309 |       0.2576 |      1.0000e-09 |
|      69 |         750 |       00:06:15 |      100.00% |       90.48% |       0.0232 |       0.2573 |      1.0000e-09 |
|      73 |         800 |       00:06:40 |      100.00% |       90.48% |       0.0172 |       0.2595 |      1.0000e-10 |
|      78 |         850 |       00:07:05 |      100.00% |       90.48% |       0.0178 |       0.2381 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |      100.00% |       90.48% |       0.0189 |       0.2672 |      1.0000e-11 |
|      87 |         950 |       00:07:54 |       80.00% |       90.48% |       0.2013 |       0.3294 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       90.48% |       0.0482 |       0.2635 |      1.0000e-12 |
|      96 |        1050 |       00:08:45 |       90.00% |       90.48% |       0.3037 |       0.2573 |      1.0000e-12 |
|     100 |        1100 |       00:09:10 |      100.00% |       90.48% |       0.0102 |       0.2673 |      1.0000e-12 |
|======================================================================================================================|
