Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       47.62% |       0.7727 |       0.6926 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       71.43% |       0.2259 |       0.5941 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       95.24% |       0.4774 |       0.2896 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       90.48% |       0.0257 |       0.4174 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |       85.71% |       0.0258 |       0.6202 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       85.71% |       0.0323 |       0.7671 |      1.0000e-05 |
|      28 |         300 |       00:02:31 |      100.00% |       80.95% |       0.0381 |       0.7813 |      1.0000e-05 |
|      32 |         350 |       00:02:56 |      100.00% |       80.95% |       0.0165 |       0.7831 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |      100.00% |       80.95% |       0.0156 |       0.7853 |      1.0000e-06 |
|      41 |         450 |       00:03:47 |      100.00% |       80.95% |       0.0144 |       0.8084 |      1.0000e-07 |
|      46 |         500 |       00:04:12 |      100.00% |       80.95% |       0.0155 |       0.7886 |      1.0000e-07 |
|      50 |         550 |       00:04:37 |      100.00% |       80.95% |       0.0068 |       0.8008 |      1.0000e-07 |
|      55 |         600 |       00:05:02 |      100.00% |       80.95% |       0.0146 |       0.7833 |      1.0000e-08 |
|      60 |         650 |       00:05:27 |      100.00% |       80.95% |       0.0172 |       0.7967 |      1.0000e-08 |
|      64 |         700 |       00:05:53 |      100.00% |       80.95% |       0.0096 |       0.7871 |      1.0000e-09 |
|      69 |         750 |       00:06:18 |      100.00% |       80.95% |       0.0212 |       0.7862 |      1.0000e-09 |
|      73 |         800 |       00:06:43 |      100.00% |       80.95% |       0.0337 |       0.7872 |      1.0000e-10 |
|      78 |         850 |       00:07:08 |      100.00% |       80.95% |       0.0057 |       0.7833 |      1.0000e-10 |
|      82 |         900 |       00:07:34 |      100.00% |       80.95% |       0.0082 |       0.8664 |      1.0000e-11 |
|      87 |         950 |       00:07:59 |      100.00% |       80.95% |       0.0156 |       0.7969 |      1.0000e-11 |
|      91 |        1000 |       00:08:24 |      100.00% |       80.95% |       0.0172 |       0.7978 |      1.0000e-12 |
|      96 |        1050 |       00:08:49 |      100.00% |       80.95% |       0.0142 |       0.7888 |      1.0000e-12 |
|     100 |        1100 |       00:09:15 |      100.00% |       80.95% |       0.0097 |       0.8664 |      1.0000e-12 |
|======================================================================================================================|
