Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       66.67% |       0.9397 |       0.6137 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       76.19% |       0.4129 |       0.6626 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       85.71% |       0.1474 |       0.5451 |          0.0010 |
|      14 |         150 |       00:01:14 |       90.00% |       76.19% |       0.2024 |       0.8512 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       80.95% |       0.0944 |       0.7824 |          0.0001 |
|      23 |         250 |       00:02:04 |       90.00% |       85.71% |       0.1581 |       0.8127 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       85.71% |       0.0288 |       0.7977 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       85.71% |       0.0178 |       0.7708 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       85.71% |       0.0224 |       0.8044 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       85.71% |       0.0459 |       0.7709 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       90.48% |       0.0250 |       0.6515 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       85.71% |       0.0240 |       0.8116 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |      100.00% |       85.71% |       0.0390 |       0.7763 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       85.71% |       0.0294 |       0.7947 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       90.48% |       0.0963 |       0.6239 |      1.0000e-09 |
|      69 |         750 |       00:06:11 |      100.00% |       85.71% |       0.0510 |       0.8038 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |       90.00% |       85.71% |       0.1279 |       0.8165 |      1.0000e-10 |
|      78 |         850 |       00:07:00 |      100.00% |       85.71% |       0.0518 |       0.7947 |      1.0000e-10 |
|      82 |         900 |       00:07:25 |      100.00% |       80.95% |       0.0271 |       0.8487 |      1.0000e-11 |
|      87 |         950 |       00:07:50 |      100.00% |       85.71% |       0.0133 |       0.7753 |      1.0000e-11 |
|      91 |        1000 |       00:08:15 |      100.00% |       80.95% |       0.0184 |       0.8212 |      1.0000e-12 |
|      96 |        1050 |       00:08:40 |      100.00% |       85.71% |       0.0133 |       0.8116 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |      100.00% |       85.71% |       0.0383 |       0.8065 |      1.0000e-12 |
|======================================================================================================================|
