Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       38.10% |       0.7290 |       0.7677 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       80.95% |       0.3734 |       0.3697 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       80.95% |       0.0393 |       0.3881 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       85.71% |       0.2268 |       0.3649 |          0.0001 |
|      19 |         200 |       00:01:39 |       90.00% |       85.71% |       0.2296 |       0.4939 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       80.95% |       0.1065 |       0.5972 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       80.95% |       0.0895 |       0.5078 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       80.95% |       0.0127 |       0.5787 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |      100.00% |       85.71% |       0.0687 |       0.5143 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       80.95% |       0.0265 |       0.5939 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       85.71% |       0.0705 |       0.5138 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       85.71% |       0.0836 |       0.5160 |      1.0000e-07 |
|      55 |         600 |       00:04:54 |      100.00% |       80.95% |       0.0105 |       0.6060 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       76.19% |       0.0521 |       0.6358 |      1.0000e-08 |
|      64 |         700 |       00:05:43 |      100.00% |       85.71% |       0.0216 |       0.5321 |      1.0000e-09 |
|      69 |         750 |       00:06:08 |      100.00% |       80.95% |       0.1453 |       0.5965 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |       90.00% |       85.71% |       0.1603 |       0.5143 |      1.0000e-10 |
|      78 |         850 |       00:06:57 |      100.00% |       85.71% |       0.0485 |       0.5124 |      1.0000e-10 |
|      82 |         900 |       00:07:22 |      100.00% |       85.71% |       0.0327 |       0.5170 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |      100.00% |       85.71% |       0.0243 |       0.5244 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |       90.00% |       85.71% |       0.1347 |       0.5147 |      1.0000e-12 |
|      96 |        1050 |       00:08:36 |      100.00% |       85.71% |       0.0664 |       0.5145 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |      100.00% |       85.71% |       0.0243 |       0.5161 |      1.0000e-12 |
|======================================================================================================================|
