Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       38.10% |       0.6705 |       0.7316 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       76.19% |       0.3439 |       0.6900 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       76.19% |       0.1484 |       0.7349 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       76.19% |       0.0563 |       0.8434 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |       66.67% |       0.0540 |       0.9426 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       71.43% |       0.0174 |       0.9214 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       76.19% |       0.0228 |       0.8868 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |       90.00% |       76.19% |       0.1703 |       0.9194 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |       80.00% |       71.43% |       0.4720 |       0.9208 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       71.43% |       0.0429 |       0.9202 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       71.43% |       0.0444 |       0.9210 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       76.19% |       0.0563 |       0.8894 |      1.0000e-07 |
|      55 |         600 |       00:04:53 |      100.00% |       71.43% |       0.0557 |       0.9272 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       76.19% |       0.0449 |       0.8981 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |      100.00% |       71.43% |       0.0640 |       0.9222 |      1.0000e-09 |
|      69 |         750 |       00:06:08 |      100.00% |       71.43% |       0.0790 |       0.9219 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |      100.00% |       71.43% |       0.0125 |       0.9202 |      1.0000e-10 |
|      78 |         850 |       00:06:57 |      100.00% |       71.43% |       0.0180 |       0.9201 |      1.0000e-10 |
|      82 |         900 |       00:07:21 |       90.00% |       71.43% |       0.2492 |       0.9283 |      1.0000e-11 |
|      87 |         950 |       00:07:46 |      100.00% |       71.43% |       0.0177 |       0.9215 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |      100.00% |       71.43% |       0.0143 |       0.9215 |      1.0000e-12 |
|      96 |        1050 |       00:08:36 |      100.00% |       71.43% |       0.0225 |       0.9215 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |      100.00% |       71.43% |       0.0317 |       1.0725 |      1.0000e-12 |
|======================================================================================================================|
