Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |        0.00% |       2.9242 |       2.8463 |          0.0010 |
|       6 |          22 |       00:00:08 |       36.36% |       10.00% |       2.2413 |       2.7690 |          0.0010 |
|      11 |          44 |       00:00:16 |       90.91% |       10.00% |       0.8113 |       2.8101 |          0.0001 |
|      13 |          50 |       00:00:18 |       81.82% |              |       1.2181 |              |          0.0001 |
|      17 |          66 |       00:00:23 |       72.73% |       20.00% |       1.1006 |       2.7639 |          0.0001 |
|      22 |          88 |       00:00:31 |       81.82% |       10.00% |       1.0874 |       2.7991 |      1.0000e-05 |
|      25 |         100 |       00:00:35 |       81.82% |              |       0.8226 |              |      1.0000e-05 |
|      28 |         110 |       00:00:38 |       81.82% |       10.00% |       0.8156 |       2.7909 |      1.0000e-05 |
|      33 |         132 |       00:00:47 |       63.64% |       10.00% |       1.2561 |       2.7881 |      1.0000e-06 |
|      38 |         150 |       00:00:53 |       63.64% |              |       1.3437 |              |      1.0000e-06 |
|      39 |         154 |       00:00:55 |       72.73% |       10.00% |       1.1346 |       2.7878 |      1.0000e-06 |
|      44 |         176 |       00:01:02 |       63.64% |       10.00% |       1.2297 |       2.7876 |      1.0000e-07 |
|      50 |         198 |       00:01:10 |       81.82% |       10.00% |       1.0692 |       2.7875 |      1.0000e-07 |
|      50 |         200 |       00:01:11 |      100.00% |              |       0.5500 |              |      1.0000e-07 |
|      55 |         220 |       00:01:18 |       90.91% |       10.00% |       0.7224 |       2.7875 |      1.0000e-08 |
|      61 |         242 |       00:01:26 |       72.73% |       10.00% |       1.1583 |       2.7875 |      1.0000e-09 |
|      63 |         250 |       00:01:28 |       90.91% |              |       0.8825 |              |      1.0000e-09 |
|      66 |         264 |       00:01:34 |       72.73% |       10.00% |       0.9905 |       2.7875 |      1.0000e-09 |
|      72 |         286 |       00:01:41 |      100.00% |       10.00% |       0.4146 |       2.7875 |      1.0000e-10 |
|      75 |         300 |       00:01:46 |       72.73% |              |       1.0585 |              |      1.0000e-10 |
|      77 |         308 |       00:01:49 |       72.73% |       10.00% |       1.0425 |       2.7875 |      1.0000e-10 |
|      83 |         330 |       00:01:57 |       63.64% |       10.00% |       1.1454 |       2.7875 |      1.0000e-11 |
|      88 |         350 |       00:02:04 |      100.00% |              |       0.7610 |              |      1.0000e-11 |
|      88 |         352 |       00:02:05 |       72.73% |       10.00% |       0.8943 |       2.7875 |      1.0000e-11 |
|      94 |         374 |       00:02:12 |      100.00% |       10.00% |       0.8012 |       2.7875 |      1.0000e-12 |
|      99 |         396 |       00:02:21 |       63.64% |       10.00% |       1.1322 |       2.7875 |      1.0000e-12 |
|     100 |         400 |       00:02:22 |       72.73% |       10.00% |       1.0946 |       2.7875 |      1.0000e-12 |
|======================================================================================================================|
