Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       42.86% |       0.7607 |       0.7365 |          0.0010 |
|       5 |          50 |       00:00:25 |      100.00% |       71.43% |       0.2784 |       0.6814 |          0.0010 |
|      10 |         100 |       00:00:50 |       60.00% |       80.95% |       0.5628 |       0.4564 |          0.0010 |
|      14 |         150 |       00:01:14 |       90.00% |       85.71% |       0.2887 |       0.3794 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |       90.48% |       0.0673 |       0.3466 |          0.0001 |
|      23 |         250 |       00:02:03 |       80.00% |       90.48% |       0.4535 |       0.3327 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |       80.00% |       90.48% |       0.2429 |       0.5109 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |       90.00% |       90.48% |       0.2699 |       0.3325 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       90.48% |       0.0430 |       0.3209 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |      100.00% |       90.48% |       0.0420 |       0.3289 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |       80.00% |       90.48% |       0.2187 |       0.3301 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |       90.00% |       90.48% |       0.2348 |       0.3191 |      1.0000e-07 |
|      55 |         600 |       00:04:55 |      100.00% |       90.48% |       0.0586 |       0.5293 |      1.0000e-08 |
|      60 |         650 |       00:05:19 |      100.00% |       90.48% |       0.1045 |       0.3226 |      1.0000e-08 |
|      64 |         700 |       00:05:44 |      100.00% |       90.48% |       0.0502 |       0.3335 |      1.0000e-09 |
|      69 |         750 |       00:06:09 |      100.00% |       85.71% |       0.0546 |       0.3633 |      1.0000e-09 |
|      73 |         800 |       00:06:33 |      100.00% |       90.48% |       0.0891 |       0.3301 |      1.0000e-10 |
|      78 |         850 |       00:06:58 |      100.00% |       90.48% |       0.0545 |       0.3574 |      1.0000e-10 |
|      82 |         900 |       00:07:23 |       90.00% |       90.48% |       0.1502 |       0.3317 |      1.0000e-11 |
|      87 |         950 |       00:07:47 |       90.00% |       90.48% |       0.2056 |       0.3301 |      1.0000e-11 |
|      91 |        1000 |       00:08:12 |       90.00% |       90.48% |       0.1127 |       0.5114 |      1.0000e-12 |
|      96 |        1050 |       00:08:37 |      100.00% |       90.48% |       0.0391 |       0.3271 |      1.0000e-12 |
|     100 |        1100 |       00:09:01 |       90.00% |       85.71% |       0.3626 |       0.3633 |      1.0000e-12 |
|======================================================================================================================|
