Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       80.00% |       66.67% |       0.5703 |       0.6454 |          0.0010 |
|       5 |          50 |       00:00:24 |       70.00% |       66.67% |       0.7734 |       1.0107 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       80.95% |       0.2702 |       0.4678 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       80.95% |       0.4025 |       0.3784 |          0.0001 |
|      19 |         200 |       00:01:37 |      100.00% |       85.71% |       0.0436 |       0.4265 |          0.0001 |
|      23 |         250 |       00:02:01 |      100.00% |       85.71% |       0.0501 |       0.4581 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       85.71% |       0.0235 |       0.4600 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |       80.00% |       85.71% |       0.4246 |       0.4661 |      1.0000e-06 |
|      37 |         400 |       00:03:15 |       90.00% |       85.71% |       0.3334 |       0.3921 |      1.0000e-06 |
|      41 |         450 |       00:03:40 |      100.00% |       85.71% |       0.0528 |       0.4790 |      1.0000e-07 |
|      46 |         500 |       00:04:04 |      100.00% |       85.71% |       0.0476 |       0.4724 |      1.0000e-07 |
|      50 |         550 |       00:04:28 |      100.00% |       85.71% |       0.0250 |       0.4758 |      1.0000e-07 |
|      55 |         600 |       00:04:52 |      100.00% |       85.71% |       0.0406 |       0.4728 |      1.0000e-08 |
|      60 |         650 |       00:05:17 |       90.00% |       85.71% |       0.2701 |       0.4733 |      1.0000e-08 |
|      64 |         700 |       00:05:41 |      100.00% |       85.71% |       0.1635 |       0.4743 |      1.0000e-09 |
|      69 |         750 |       00:06:06 |       90.00% |       85.71% |       0.1217 |       0.4729 |      1.0000e-09 |
|      73 |         800 |       00:06:30 |       90.00% |       85.71% |       0.2508 |       0.4728 |      1.0000e-10 |
|      78 |         850 |       00:06:54 |      100.00% |       85.71% |       0.0264 |       0.4673 |      1.0000e-10 |
|      82 |         900 |       00:07:19 |      100.00% |       85.71% |       0.0264 |       0.4746 |      1.0000e-11 |
|      87 |         950 |       00:07:43 |       90.00% |       85.71% |       0.1947 |       0.4717 |      1.0000e-11 |
|      91 |        1000 |       00:08:08 |      100.00% |       85.71% |       0.0413 |       0.3923 |      1.0000e-12 |
|      96 |        1050 |       00:08:32 |       80.00% |       85.71% |       0.2491 |       0.4788 |      1.0000e-12 |
|     100 |        1100 |       00:08:56 |      100.00% |       85.71% |       0.0324 |       0.4730 |      1.0000e-12 |
|======================================================================================================================|
