Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       47.62% |       0.8251 |       0.6817 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       76.19% |       0.3061 |       0.6434 |          0.0010 |
|      10 |         100 |       00:00:50 |       80.00% |       66.67% |       0.3439 |       0.7104 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       76.19% |       0.0284 |       0.6030 |          0.0001 |
|      19 |         200 |       00:01:39 |       90.00% |       80.95% |       0.2307 |       0.8134 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       80.95% |       0.0361 |       0.6373 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |       90.00% |       80.95% |       0.1257 |       0.6314 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |       80.00% |       80.95% |       0.3853 |       0.6363 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       80.95% |       0.0278 |       0.6430 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       80.95% |       0.0051 |       0.8207 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |      100.00% |       80.95% |       0.0243 |       0.8163 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |      100.00% |       80.95% |       0.0150 |       0.8209 |      1.0000e-07 |
|      55 |         600 |       00:04:56 |      100.00% |       76.19% |       0.0469 |       0.6618 |      1.0000e-08 |
|      60 |         650 |       00:05:21 |      100.00% |       80.95% |       0.0130 |       0.6473 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       80.95% |       0.0413 |       0.8879 |      1.0000e-09 |
|      69 |         750 |       00:06:11 |      100.00% |       80.95% |       0.0658 |       0.6379 |      1.0000e-09 |
|      73 |         800 |       00:06:36 |       90.00% |       80.95% |       0.1762 |       0.6442 |      1.0000e-10 |
|      78 |         850 |       00:07:01 |      100.00% |       80.95% |       0.0160 |       0.6418 |      1.0000e-10 |
|      82 |         900 |       00:07:25 |      100.00% |       80.95% |       0.1098 |       0.6647 |      1.0000e-11 |
|      87 |         950 |       00:07:51 |       90.00% |       76.19% |       0.1085 |       0.7013 |      1.0000e-11 |
|      91 |        1000 |       00:08:16 |       90.00% |       80.95% |       0.1957 |       0.6420 |      1.0000e-12 |
|      96 |        1050 |       00:08:40 |       90.00% |       85.71% |       0.1702 |       0.5885 |      1.0000e-12 |
|     100 |        1100 |       00:09:05 |      100.00% |       80.95% |       0.0163 |       0.6422 |      1.0000e-12 |
|======================================================================================================================|
