Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       70.00% |       52.38% |       0.6412 |       0.7019 |          0.0010 |
|       5 |          50 |       00:00:26 |       70.00% |       76.19% |       0.5541 |       0.5588 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       80.95% |       0.2431 |       0.6099 |          0.0010 |
|      14 |         150 |       00:01:16 |       90.00% |       80.95% |       0.2277 |       0.6394 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |       76.19% |       0.0127 |       0.8714 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       76.19% |       0.0109 |       0.8354 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       76.19% |       0.0229 |       0.8550 |      1.0000e-05 |
|      32 |         350 |       00:02:56 |      100.00% |       76.19% |       0.0500 |       0.9230 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |      100.00% |       76.19% |       0.0292 |       0.7627 |      1.0000e-06 |
|      41 |         450 |       00:03:46 |      100.00% |       76.19% |       0.1033 |       0.9258 |      1.0000e-07 |
|      46 |         500 |       00:04:10 |       90.00% |       76.19% |       0.1179 |       0.8487 |      1.0000e-07 |
|      50 |         550 |       00:04:35 |      100.00% |       76.19% |       0.0075 |       0.8449 |      1.0000e-07 |
|      55 |         600 |       00:05:00 |       90.00% |       76.19% |       0.3819 |       0.8504 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |      100.00% |       76.19% |       0.0134 |       0.8454 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |      100.00% |       76.19% |       0.0425 |       0.9036 |      1.0000e-09 |
|      69 |         750 |       00:06:15 |       90.00% |       76.19% |       0.0889 |       0.7637 |      1.0000e-09 |
|      73 |         800 |       00:06:40 |      100.00% |       76.19% |       0.0119 |       0.8415 |      1.0000e-10 |
|      78 |         850 |       00:07:05 |      100.00% |       76.19% |       0.0291 |       0.8487 |      1.0000e-10 |
|      82 |         900 |       00:07:30 |      100.00% |       76.19% |       0.0718 |       0.8488 |      1.0000e-11 |
|      87 |         950 |       00:07:55 |       90.00% |       76.19% |       0.2567 |       0.7766 |      1.0000e-11 |
|      91 |        1000 |       00:08:20 |      100.00% |       76.19% |       0.0203 |       0.8489 |      1.0000e-12 |
|      96 |        1050 |       00:08:45 |      100.00% |       76.19% |       0.0551 |       0.7641 |      1.0000e-12 |
|     100 |        1100 |       00:09:10 |      100.00% |       76.19% |       0.0283 |       0.8481 |      1.0000e-12 |
|======================================================================================================================|
