Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       85.71% |       0.8161 |       0.6191 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       95.24% |       0.2917 |       0.2995 |          0.0010 |
|      10 |         100 |       00:00:50 |       90.00% |       76.19% |       0.1827 |       0.3997 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       85.71% |       0.0173 |       0.3737 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       85.71% |       0.0179 |       0.3965 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       80.95% |       0.0214 |       0.5164 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |      100.00% |       76.19% |       0.0155 |       0.6021 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |       90.00% |       80.95% |       0.1430 |       0.5700 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |       90.00% |       85.71% |       0.1536 |       0.5842 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |      100.00% |       80.95% |       0.0132 |       0.4814 |      1.0000e-07 |
|      46 |         500 |       00:04:07 |      100.00% |       76.19% |       0.0071 |       0.5644 |      1.0000e-07 |
|      50 |         550 |       00:04:32 |      100.00% |       76.19% |       0.0341 |       0.5675 |      1.0000e-07 |
|      55 |         600 |       00:04:57 |      100.00% |       76.19% |       0.0427 |       0.5697 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       76.19% |       0.0254 |       0.5649 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       76.19% |       0.0762 |       0.5680 |      1.0000e-09 |
|      69 |         750 |       00:06:12 |      100.00% |       80.95% |       0.0167 |       0.4815 |      1.0000e-09 |
|      73 |         800 |       00:06:37 |      100.00% |       80.95% |       0.0138 |       0.4839 |      1.0000e-10 |
|      78 |         850 |       00:07:02 |      100.00% |       80.95% |       0.0668 |       0.4824 |      1.0000e-10 |
|      82 |         900 |       00:07:27 |      100.00% |       76.19% |       0.0304 |       0.5166 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |      100.00% |       76.19% |       0.0519 |       0.5658 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       76.19% |       0.0081 |       0.5164 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |       90.00% |       76.19% |       0.2687 |       0.5861 |      1.0000e-12 |
|     100 |        1100 |       00:09:07 |      100.00% |       80.95% |       0.0198 |       0.4824 |      1.0000e-12 |
|======================================================================================================================|
