Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       61.90% |       0.6618 |       0.6896 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       80.95% |       0.2868 |       0.5102 |          0.0010 |
|      10 |         100 |       00:00:51 |       70.00% |       71.43% |       0.4935 |       0.8046 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       80.95% |       0.0740 |       0.5920 |          0.0001 |
|      19 |         200 |       00:01:41 |      100.00% |       80.95% |       0.0755 |       0.3810 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       80.95% |       0.0957 |       0.5242 |      1.0000e-05 |
|      28 |         300 |       00:02:29 |      100.00% |       85.71% |       0.0362 |       0.3540 |      1.0000e-05 |
|      32 |         350 |       00:02:54 |      100.00% |       85.71% |       0.0313 |       0.3596 |      1.0000e-06 |
|      37 |         400 |       00:03:18 |      100.00% |       85.71% |       0.0628 |       0.4949 |      1.0000e-06 |
|      41 |         450 |       00:03:43 |      100.00% |       85.71% |       0.1083 |       0.3628 |      1.0000e-07 |
|      46 |         500 |       00:04:08 |      100.00% |       85.71% |       0.0607 |       0.3722 |      1.0000e-07 |
|      50 |         550 |       00:04:33 |      100.00% |       76.19% |       0.0644 |       0.5874 |      1.0000e-07 |
|      55 |         600 |       00:04:58 |       90.00% |       85.71% |       0.2381 |       0.3628 |      1.0000e-08 |
|      60 |         650 |       00:05:22 |      100.00% |       80.95% |       0.0165 |       0.5353 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       80.95% |       0.0273 |       0.5490 |      1.0000e-09 |
|      69 |         750 |       00:06:12 |       90.00% |       80.95% |       0.1941 |       0.4299 |      1.0000e-09 |
|      73 |         800 |       00:06:37 |      100.00% |       80.95% |       0.0596 |       0.6460 |      1.0000e-10 |
|      78 |         850 |       00:07:02 |      100.00% |       80.95% |       0.0800 |       0.4299 |      1.0000e-10 |
|      82 |         900 |       00:07:27 |      100.00% |       76.19% |       0.0407 |       0.5593 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |      100.00% |       85.71% |       0.0163 |       0.4702 |      1.0000e-11 |
|      91 |        1000 |       00:08:17 |      100.00% |       80.95% |       0.0131 |       0.6813 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |      100.00% |       85.71% |       0.0322 |       0.3601 |      1.0000e-12 |
|     100 |        1100 |       00:09:07 |      100.00% |       80.95% |       0.0282 |       0.4299 |      1.0000e-12 |
|======================================================================================================================|
