Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       30.00% |       57.14% |       0.7450 |       0.6982 |          0.0010 |
|       5 |          50 |       00:00:26 |       60.00% |       85.71% |       0.5405 |       0.5151 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       76.19% |       0.1905 |       0.5337 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       85.71% |       0.2313 |       0.4604 |          0.0001 |
|      19 |         200 |       00:01:39 |       90.00% |       85.71% |       0.2187 |       0.4488 |          0.0001 |
|      23 |         250 |       00:02:04 |       90.00% |       85.71% |       0.2325 |       0.4594 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |      100.00% |       85.71% |       0.0396 |       0.4531 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       85.71% |       0.0280 |       0.4566 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       85.71% |       0.0682 |       0.5494 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       85.71% |       0.0431 |       0.4566 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |       90.00% |       85.71% |       0.1994 |       0.4564 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |      100.00% |       85.71% |       0.0545 |       0.4569 |      1.0000e-07 |
|      55 |         600 |       00:04:55 |      100.00% |       85.71% |       0.0362 |       0.5502 |      1.0000e-08 |
|      60 |         650 |       00:05:20 |      100.00% |       85.71% |       0.0186 |       0.4567 |      1.0000e-08 |
|      64 |         700 |       00:05:44 |      100.00% |       85.71% |       0.0938 |       0.4565 |      1.0000e-09 |
|      69 |         750 |       00:06:09 |      100.00% |       85.71% |       0.0313 |       0.4568 |      1.0000e-09 |
|      73 |         800 |       00:06:34 |      100.00% |       85.71% |       0.0220 |       0.4603 |      1.0000e-10 |
|      78 |         850 |       00:06:59 |       90.00% |       85.71% |       0.1610 |       0.4565 |      1.0000e-10 |
|      82 |         900 |       00:07:23 |       80.00% |       85.71% |       0.2732 |       0.4574 |      1.0000e-11 |
|      87 |         950 |       00:07:48 |      100.00% |       85.71% |       0.0392 |       0.4705 |      1.0000e-11 |
|      91 |        1000 |       00:08:13 |      100.00% |       85.71% |       0.1243 |       0.4567 |      1.0000e-12 |
|      96 |        1050 |       00:08:38 |      100.00% |       85.71% |       0.0589 |       0.4569 |      1.0000e-12 |
|     100 |        1100 |       00:09:02 |      100.00% |       85.71% |       0.0496 |       0.4572 |      1.0000e-12 |
|======================================================================================================================|
