Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       50.00% |       33.33% |       0.7695 |       0.7503 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       90.48% |       0.3579 |       0.3571 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       90.48% |       0.0388 |       0.4997 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       85.71% |       0.0061 |       0.5594 |          0.0001 |
|      19 |         200 |       00:01:38 |      100.00% |       85.71% |       0.0132 |       0.6547 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       80.95% |       0.0130 |       0.7653 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       85.71% |       0.0104 |       0.7738 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       80.95% |       0.0051 |       0.8000 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |      100.00% |       85.71% |       0.0312 |       0.6946 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       80.95% |       0.0124 |       0.6771 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |      100.00% |       85.71% |       0.0580 |       0.7772 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       80.95% |       0.0219 |       0.7882 |      1.0000e-07 |
|      55 |         600 |       00:04:54 |      100.00% |       80.95% |       0.0069 |       0.6795 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       85.71% |       0.0059 |       0.6477 |      1.0000e-08 |
|      64 |         700 |       00:05:42 |      100.00% |       85.71% |       0.0155 |       0.6430 |      1.0000e-09 |
|      69 |         750 |       00:06:07 |      100.00% |       85.71% |       0.0049 |       0.6447 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |      100.00% |       80.95% |       0.0070 |       0.6773 |      1.0000e-10 |
|      78 |         850 |       00:06:56 |      100.00% |       85.71% |       0.0104 |       0.6412 |      1.0000e-10 |
|      82 |         900 |       00:07:20 |      100.00% |       85.71% |       0.0477 |       0.6434 |      1.0000e-11 |
|      87 |         950 |       00:07:45 |      100.00% |       80.95% |       0.0087 |       0.6606 |      1.0000e-11 |
|      91 |        1000 |       00:08:10 |      100.00% |       85.71% |       0.0369 |       0.6434 |      1.0000e-12 |
|      96 |        1050 |       00:08:34 |      100.00% |       85.71% |       0.0155 |       0.6447 |      1.0000e-12 |
|     100 |        1100 |       00:08:59 |      100.00% |       85.71% |       0.0095 |       0.6252 |      1.0000e-12 |
|======================================================================================================================|
