Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       66.67% |       0.8060 |       0.6621 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       71.43% |       0.4960 |       0.5971 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       80.95% |       0.2889 |       0.4644 |          0.0010 |
|      14 |         150 |       00:01:17 |       90.00% |       85.71% |       0.2557 |       0.5288 |          0.0001 |
|      19 |         200 |       00:01:42 |       90.00% |       85.71% |       0.2345 |       0.6091 |          0.0001 |
|      23 |         250 |       00:02:07 |      100.00% |       85.71% |       0.0834 |       0.6244 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |      100.00% |       85.71% |       0.0688 |       0.5923 |      1.0000e-05 |
|      32 |         350 |       00:02:57 |       90.00% |       85.71% |       0.2107 |       0.7146 |      1.0000e-06 |
|      37 |         400 |       00:03:22 |      100.00% |       80.95% |       0.0818 |       0.6737 |      1.0000e-06 |
|      41 |         450 |       00:03:48 |       90.00% |       85.71% |       0.1716 |       0.6228 |      1.0000e-07 |
|      46 |         500 |       00:04:14 |       90.00% |       85.71% |       0.2615 |       0.5903 |      1.0000e-07 |
|      50 |         550 |       00:04:39 |      100.00% |       85.71% |       0.0354 |       0.6220 |      1.0000e-07 |
|      55 |         600 |       00:05:04 |      100.00% |       85.71% |       0.1113 |       0.6227 |      1.0000e-08 |
|      60 |         650 |       00:05:29 |      100.00% |       85.71% |       0.0701 |       0.6027 |      1.0000e-08 |
|      64 |         700 |       00:05:55 |       90.00% |       85.71% |       0.1606 |       0.6237 |      1.0000e-09 |
|      69 |         750 |       00:06:20 |      100.00% |       85.71% |       0.0246 |       0.5964 |      1.0000e-09 |
|      73 |         800 |       00:06:46 |      100.00% |       85.71% |       0.1247 |       0.6306 |      1.0000e-10 |
|      78 |         850 |       00:07:11 |      100.00% |       85.71% |       0.0372 |       0.6176 |      1.0000e-10 |
|      82 |         900 |       00:07:36 |       90.00% |       85.71% |       0.1022 |       0.6024 |      1.0000e-11 |
|      87 |         950 |       00:08:02 |       80.00% |       85.71% |       0.2513 |       0.5964 |      1.0000e-11 |
|      91 |        1000 |       00:08:27 |      100.00% |       85.71% |       0.0474 |       0.6305 |      1.0000e-12 |
|      96 |        1050 |       00:08:53 |      100.00% |       80.95% |       0.1185 |       0.7041 |      1.0000e-12 |
|     100 |        1100 |       00:09:18 |      100.00% |       85.71% |       0.0416 |       0.5903 |      1.0000e-12 |
|======================================================================================================================|
