Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       38.10% |       0.7330 |       0.7394 |          0.0010 |
|       5 |          50 |       00:00:25 |       80.00% |       80.95% |       0.4229 |       0.4909 |          0.0010 |
|      10 |         100 |       00:00:50 |       80.00% |       85.71% |       0.3519 |       0.5067 |          0.0010 |
|      14 |         150 |       00:01:15 |      100.00% |       76.19% |       0.0460 |       0.5915 |          0.0001 |
|      19 |         200 |       00:01:40 |      100.00% |       76.19% |       0.0575 |       0.6088 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       76.19% |       0.0957 |       0.6382 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |       90.00% |       76.19% |       0.2669 |       0.6387 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       76.19% |       0.0654 |       0.6388 |      1.0000e-06 |
|      37 |         400 |       00:03:17 |      100.00% |       76.19% |       0.0411 |       0.6403 |      1.0000e-06 |
|      41 |         450 |       00:03:42 |       90.00% |       76.19% |       0.2382 |       0.6491 |      1.0000e-07 |
|      46 |         500 |       00:04:07 |      100.00% |       76.19% |       0.0616 |       0.6456 |      1.0000e-07 |
|      50 |         550 |       00:04:31 |       90.00% |       76.19% |       0.1734 |       0.6423 |      1.0000e-07 |
|      55 |         600 |       00:04:56 |      100.00% |       76.19% |       0.0494 |       0.6432 |      1.0000e-08 |
|      60 |         650 |       00:05:21 |      100.00% |       76.19% |       0.0309 |       0.7186 |      1.0000e-08 |
|      64 |         700 |       00:05:46 |      100.00% |       76.19% |       0.0163 |       0.7179 |      1.0000e-09 |
|      69 |         750 |       00:06:10 |      100.00% |       76.19% |       0.0481 |       0.6432 |      1.0000e-09 |
|      73 |         800 |       00:06:35 |      100.00% |       76.19% |       0.0573 |       0.6368 |      1.0000e-10 |
|      78 |         850 |       00:07:00 |      100.00% |       76.19% |       0.0575 |       0.6577 |      1.0000e-10 |
|      82 |         900 |       00:07:25 |      100.00% |       76.19% |       0.0680 |       0.6429 |      1.0000e-11 |
|      87 |         950 |       00:07:50 |      100.00% |       76.19% |       0.0660 |       0.6432 |      1.0000e-11 |
|      91 |        1000 |       00:08:14 |       90.00% |       76.19% |       0.2333 |       0.6514 |      1.0000e-12 |
|      96 |        1050 |       00:08:39 |      100.00% |       76.19% |       0.0499 |       0.5550 |      1.0000e-12 |
|     100 |        1100 |       00:09:04 |      100.00% |       76.19% |       0.0789 |       0.6455 |      1.0000e-12 |
|======================================================================================================================|
