Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       70.00% |       47.62% |       0.5849 |       0.7034 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       57.14% |       0.3649 |       0.6384 |          0.0010 |
|      10 |         100 |       00:00:49 |       50.00% |       61.90% |       1.1091 |       0.8475 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       61.90% |       0.3087 |       0.6016 |          0.0001 |
|      19 |         200 |       00:01:37 |       60.00% |       66.67% |       0.6701 |       0.5207 |          0.0001 |
|      23 |         250 |       00:02:01 |       70.00% |       66.67% |       0.5886 |       0.5094 |      1.0000e-05 |
|      28 |         300 |       00:02:25 |       70.00% |       71.43% |       0.5738 |       0.5022 |      1.0000e-05 |
|      32 |         350 |       00:02:49 |      100.00% |       71.43% |       0.3352 |       0.4975 |      1.0000e-06 |
|      37 |         400 |       00:03:13 |       60.00% |       71.43% |       0.5929 |       0.4991 |      1.0000e-06 |
|      41 |         450 |       00:03:38 |       80.00% |       71.43% |       0.5425 |       0.5075 |      1.0000e-07 |
|      46 |         500 |       00:04:02 |       90.00% |       71.43% |       0.3556 |       0.4911 |      1.0000e-07 |
|      50 |         550 |       00:04:27 |       70.00% |       71.43% |       0.5944 |       0.4909 |      1.0000e-07 |
|      55 |         600 |       00:04:51 |       90.00% |       71.43% |       0.3811 |       0.5037 |      1.0000e-08 |
|      60 |         650 |       00:05:15 |       90.00% |       71.43% |       0.5565 |       0.5008 |      1.0000e-08 |
|      64 |         700 |       00:05:39 |       60.00% |       71.43% |       0.6063 |       0.5077 |      1.0000e-09 |
|      69 |         750 |       00:06:04 |       60.00% |       66.67% |       0.7129 |       0.5222 |      1.0000e-09 |
|      73 |         800 |       00:06:28 |       70.00% |       71.43% |       0.5417 |       0.4991 |      1.0000e-10 |
|      78 |         850 |       00:06:52 |       60.00% |       71.43% |       0.5906 |       0.4973 |      1.0000e-10 |
|      82 |         900 |       00:07:17 |       80.00% |       76.19% |       0.5688 |       0.4908 |      1.0000e-11 |
|      87 |         950 |       00:07:41 |       80.00% |       71.43% |       0.5307 |       0.5071 |      1.0000e-11 |
|      91 |        1000 |       00:08:05 |       60.00% |       66.67% |       0.7174 |       0.5113 |      1.0000e-12 |
|      96 |        1050 |       00:08:30 |       60.00% |       71.43% |       0.7395 |       0.4967 |      1.0000e-12 |
|     100 |        1100 |       00:08:55 |       80.00% |       71.43% |       0.4515 |       0.4992 |      1.0000e-12 |
|======================================================================================================================|
