Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       23.81% |       1.8084 |       1.7663 |          0.0010 |
|       5 |          50 |       00:00:25 |       70.00% |       57.14% |       1.0884 |       1.3473 |          0.0010 |
|      10 |         100 |       00:00:49 |       80.00% |       66.67% |       1.0161 |       1.0052 |          0.0010 |
|      14 |         150 |       00:01:13 |       50.00% |       66.67% |       1.0738 |       0.9052 |          0.0001 |
|      19 |         200 |       00:01:36 |       60.00% |       66.67% |       0.9938 |       1.0601 |          0.0001 |
|      23 |         250 |       00:01:59 |       80.00% |       61.90% |       0.4538 |       1.1127 |      1.0000e-05 |
|      28 |         300 |       00:02:23 |       80.00% |       66.67% |       0.8665 |       1.0507 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |       60.00% |       61.90% |       1.0854 |       0.8983 |      1.0000e-06 |
|      37 |         400 |       00:03:10 |       90.00% |       71.43% |       0.5675 |       0.9461 |      1.0000e-06 |
|      41 |         450 |       00:03:33 |       80.00% |       66.67% |       0.7811 |       1.0339 |      1.0000e-07 |
|      46 |         500 |       00:03:56 |       90.00% |       66.67% |       0.4924 |       1.0486 |      1.0000e-07 |
|      50 |         550 |       00:04:20 |       70.00% |       66.67% |       0.7299 |       0.9946 |      1.0000e-07 |
|      55 |         600 |       00:04:43 |       70.00% |       66.67% |       0.7394 |       0.9740 |      1.0000e-08 |
|      60 |         650 |       00:05:07 |       70.00% |       71.43% |       0.7980 |       1.0509 |      1.0000e-08 |
|      64 |         700 |       00:05:31 |       70.00% |       66.67% |       0.8784 |       0.9942 |      1.0000e-09 |
|      69 |         750 |       00:05:54 |       60.00% |       71.43% |       0.8197 |       0.9386 |      1.0000e-09 |
|      73 |         800 |       00:06:18 |       40.00% |       61.90% |       1.5779 |       1.0561 |      1.0000e-10 |
|      78 |         850 |       00:06:42 |       80.00% |       71.43% |       0.6721 |       0.8044 |      1.0000e-10 |
|      82 |         900 |       00:07:06 |       60.00% |       66.67% |       0.7877 |       1.0085 |      1.0000e-11 |
|      87 |         950 |       00:07:29 |       60.00% |       61.90% |       0.9163 |       1.1111 |      1.0000e-11 |
|      91 |        1000 |       00:07:53 |       60.00% |       71.43% |       0.7928 |       0.9531 |      1.0000e-12 |
|      96 |        1050 |       00:08:17 |       70.00% |       66.67% |       0.7361 |       1.0485 |      1.0000e-12 |
|     100 |        1100 |       00:08:40 |       80.00% |       66.67% |       0.6423 |       0.9740 |      1.0000e-12 |
|======================================================================================================================|
