Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       23.81% |       1.8588 |       1.7943 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       42.86% |       1.2777 |       1.6923 |          0.0010 |
|      10 |         100 |       00:00:49 |       80.00% |       38.10% |       0.6458 |       1.8649 |          0.0010 |
|      14 |         150 |       00:01:13 |      100.00% |       38.10% |       0.3039 |       1.7521 |          0.0001 |
|      19 |         200 |       00:01:37 |      100.00% |       42.86% |       0.1881 |       1.6757 |          0.0001 |
|      23 |         250 |       00:02:01 |       80.00% |       38.10% |       0.5298 |       1.7074 |      1.0000e-05 |
|      28 |         300 |       00:02:26 |       90.00% |       42.86% |       0.2835 |       1.8093 |      1.0000e-05 |
|      32 |         350 |       00:02:49 |      100.00% |       42.86% |       0.1387 |       1.7085 |      1.0000e-06 |
|      37 |         400 |       00:03:14 |       90.00% |       42.86% |       0.2540 |       1.7094 |      1.0000e-06 |
|      41 |         450 |       00:03:38 |       90.00% |       42.86% |       0.2866 |       1.7545 |      1.0000e-07 |
|      46 |         500 |       00:04:01 |      100.00% |       42.86% |       0.2597 |       1.7948 |      1.0000e-07 |
|      50 |         550 |       00:04:26 |      100.00% |       42.86% |       0.1142 |       1.5818 |      1.0000e-07 |
|      55 |         600 |       00:04:50 |       80.00% |       42.86% |       0.7600 |       1.7166 |      1.0000e-08 |
|      60 |         650 |       00:05:14 |       90.00% |       42.86% |       0.3609 |       1.6862 |      1.0000e-08 |
|      64 |         700 |       00:05:38 |      100.00% |       42.86% |       0.2836 |       1.7300 |      1.0000e-09 |
|      69 |         750 |       00:06:03 |       90.00% |       42.86% |       0.2174 |       1.7099 |      1.0000e-09 |
|      73 |         800 |       00:06:27 |       90.00% |       42.86% |       0.3461 |       1.8836 |      1.0000e-10 |
|      78 |         850 |       00:06:52 |       80.00% |       42.86% |       0.4033 |       1.5818 |      1.0000e-10 |
|      82 |         900 |       00:07:16 |       90.00% |       42.86% |       0.4445 |       1.6508 |      1.0000e-11 |
|      87 |         950 |       00:07:40 |       70.00% |       42.86% |       0.5483 |       1.6945 |      1.0000e-11 |
|      91 |        1000 |       00:08:04 |      100.00% |       42.86% |       0.2781 |       1.8482 |      1.0000e-12 |
|      96 |        1050 |       00:08:29 |       90.00% |       42.86% |       0.3026 |       1.6945 |      1.0000e-12 |
|     100 |        1100 |       00:08:53 |       80.00% |       42.86% |       0.5243 |       1.6862 |      1.0000e-12 |
|======================================================================================================================|
