Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       40.00% |       47.62% |       1.0986 |       1.0773 |          0.0010 |
|       5 |          50 |       00:00:25 |       60.00% |       71.43% |       0.7672 |       0.9015 |          0.0010 |
|      10 |         100 |       00:00:49 |       90.00% |       71.43% |       0.2620 |       0.5989 |          0.0010 |
|      14 |         150 |       00:01:14 |      100.00% |       80.95% |       0.0456 |       0.4708 |          0.0001 |
|      19 |         200 |       00:01:38 |       90.00% |       85.71% |       0.3075 |       0.4429 |          0.0001 |
|      23 |         250 |       00:02:03 |      100.00% |       90.48% |       0.0589 |       0.3429 |      1.0000e-05 |
|      28 |         300 |       00:02:27 |      100.00% |       85.71% |       0.0807 |       0.4628 |      1.0000e-05 |
|      32 |         350 |       00:02:52 |      100.00% |       85.71% |       0.0597 |       0.4606 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |      100.00% |       85.71% |       0.0701 |       0.5762 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |      100.00% |       85.71% |       0.0765 |       0.4504 |      1.0000e-07 |
|      46 |         500 |       00:04:05 |       90.00% |       85.71% |       0.1765 |       0.4642 |      1.0000e-07 |
|      50 |         550 |       00:04:29 |      100.00% |       85.71% |       0.0368 |       0.4699 |      1.0000e-07 |
|      55 |         600 |       00:04:54 |      100.00% |       85.71% |       0.0227 |       0.4568 |      1.0000e-08 |
|      60 |         650 |       00:05:19 |       70.00% |       85.71% |       0.6805 |       0.4621 |      1.0000e-08 |
|      64 |         700 |       00:05:43 |      100.00% |       85.71% |       0.0515 |       0.4602 |      1.0000e-09 |
|      69 |         750 |       00:06:09 |      100.00% |       85.71% |       0.0410 |       0.5755 |      1.0000e-09 |
|      73 |         800 |       00:06:33 |       90.00% |       85.71% |       0.1998 |       0.4433 |      1.0000e-10 |
|      78 |         850 |       00:06:58 |       90.00% |       90.48% |       0.2397 |       0.3445 |      1.0000e-10 |
|      82 |         900 |       00:07:22 |       90.00% |       85.71% |       0.4334 |       0.4616 |      1.0000e-11 |
|      87 |         950 |       00:07:48 |      100.00% |       85.71% |       0.0728 |       0.5102 |      1.0000e-11 |
|      91 |        1000 |       00:08:13 |      100.00% |       85.71% |       0.0759 |       0.4699 |      1.0000e-12 |
|      96 |        1050 |       00:08:37 |      100.00% |       85.71% |       0.0312 |       0.4699 |      1.0000e-12 |
|     100 |        1100 |       00:09:02 |      100.00% |       85.71% |       0.0644 |       0.4621 |      1.0000e-12 |
|======================================================================================================================|
