Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |       33.33% |       1.0605 |       1.0735 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       71.43% |       0.3491 |       0.5825 |          0.0010 |
|      10 |         100 |       00:00:50 |      100.00% |       80.95% |       0.1265 |       0.6592 |          0.0010 |
|      14 |         150 |       00:01:15 |       90.00% |       95.24% |       0.3839 |       0.1666 |          0.0001 |
|      19 |         200 |       00:01:39 |      100.00% |       90.48% |       0.0670 |       0.3287 |          0.0001 |
|      23 |         250 |       00:02:04 |      100.00% |       95.24% |       0.0633 |       0.4041 |      1.0000e-05 |
|      28 |         300 |       00:02:28 |      100.00% |       90.48% |       0.0601 |       0.2617 |      1.0000e-05 |
|      32 |         350 |       00:02:53 |      100.00% |       95.24% |       0.0485 |       0.2005 |      1.0000e-06 |
|      37 |         400 |       00:03:16 |      100.00% |       95.24% |       0.0501 |       0.2010 |      1.0000e-06 |
|      41 |         450 |       00:03:41 |       90.00% |       90.48% |       0.2223 |       0.2626 |      1.0000e-07 |
|      46 |         500 |       00:04:06 |      100.00% |       95.24% |       0.0609 |       0.2017 |      1.0000e-07 |
|      50 |         550 |       00:04:30 |       80.00% |       90.48% |       0.4656 |       0.3575 |      1.0000e-07 |
|      55 |         600 |       00:04:54 |      100.00% |       90.48% |       0.0407 |       0.4359 |      1.0000e-08 |
|      60 |         650 |       00:05:18 |      100.00% |       95.24% |       0.0315 |       0.2050 |      1.0000e-08 |
|      64 |         700 |       00:05:43 |       90.00% |       90.48% |       0.1732 |       0.2595 |      1.0000e-09 |
|      69 |         750 |       00:06:08 |      100.00% |       90.48% |       0.0417 |       0.3575 |      1.0000e-09 |
|      73 |         800 |       00:06:32 |      100.00% |       95.24% |       0.0439 |       0.3997 |      1.0000e-10 |
|      78 |         850 |       00:06:57 |      100.00% |       90.48% |       0.0621 |       0.2551 |      1.0000e-10 |
|      82 |         900 |       00:07:21 |      100.00% |       90.48% |       0.0638 |       0.2736 |      1.0000e-11 |
|      87 |         950 |       00:07:45 |      100.00% |       95.24% |       0.0204 |       0.2011 |      1.0000e-11 |
|      91 |        1000 |       00:08:11 |       90.00% |       90.48% |       0.3081 |       0.2703 |      1.0000e-12 |
|      96 |        1050 |       00:08:35 |      100.00% |       95.24% |       0.0223 |       0.2054 |      1.0000e-12 |
|     100 |        1100 |       00:09:00 |       90.00% |       95.24% |       0.1187 |       0.2058 |      1.0000e-12 |
|======================================================================================================================|
