Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       60.00% |        4.76% |       1.0994 |       1.1832 |          0.0010 |
|       5 |          50 |       00:00:25 |       90.00% |       76.19% |       0.3777 |       0.5985 |          0.0010 |
|      10 |         100 |       00:00:49 |       70.00% |       85.71% |       0.8081 |       0.4878 |          0.0010 |
|      14 |         150 |       00:01:12 |      100.00% |       90.48% |       0.1230 |       0.3119 |          0.0001 |
|      19 |         200 |       00:01:36 |       90.00% |       80.95% |       0.2948 |       0.6502 |          0.0001 |
|      23 |         250 |       00:02:00 |      100.00% |       85.71% |       0.0485 |       0.4308 |      1.0000e-05 |
|      28 |         300 |       00:02:23 |       90.00% |       90.48% |       0.3307 |       0.3512 |      1.0000e-05 |
|      32 |         350 |       00:02:48 |      100.00% |       85.71% |       0.1371 |       0.3834 |      1.0000e-06 |
|      37 |         400 |       00:03:11 |       90.00% |       80.95% |       0.4519 |       0.5744 |      1.0000e-06 |
|      41 |         450 |       00:03:35 |      100.00% |       90.48% |       0.0803 |       0.3457 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |      100.00% |       85.71% |       0.0770 |       0.4102 |      1.0000e-07 |
|      50 |         550 |       00:04:24 |      100.00% |       95.24% |       0.0952 |       0.1820 |      1.0000e-07 |
|      55 |         600 |       00:04:48 |       90.00% |       90.48% |       0.3038 |       0.3457 |      1.0000e-08 |
|      60 |         650 |       00:05:11 |      100.00% |       85.71% |       0.0453 |       0.4386 |      1.0000e-08 |
|      64 |         700 |       00:05:35 |       90.00% |       95.24% |       0.3468 |       0.1820 |      1.0000e-09 |
|      69 |         750 |       00:05:59 |       90.00% |       80.95% |       0.2634 |       0.5743 |      1.0000e-09 |
|      73 |         800 |       00:06:23 |       90.00% |       80.95% |       0.1931 |       0.5654 |      1.0000e-10 |
|      78 |         850 |       00:06:48 |       90.00% |       80.95% |       0.2552 |       0.5198 |      1.0000e-10 |
|      82 |         900 |       00:07:12 |       90.00% |       80.95% |       0.3459 |       0.5467 |      1.0000e-11 |
|      87 |         950 |       00:07:36 |       90.00% |       90.48% |       0.2142 |       0.2741 |      1.0000e-11 |
|      91 |        1000 |       00:08:01 |       90.00% |       85.71% |       0.2387 |       0.4373 |      1.0000e-12 |
|      96 |        1050 |       00:08:25 |       90.00% |       90.48% |       0.3337 |       0.2741 |      1.0000e-12 |
|     100 |        1100 |       00:08:50 |       60.00% |       85.71% |       0.8710 |       0.4383 |      1.0000e-12 |
|======================================================================================================================|
