Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       14.29% |       1.9421 |       1.8249 |          0.0010 |
|       5 |          50 |       00:00:25 |       50.00% |       61.90% |       1.2226 |       1.2804 |          0.0010 |
|      10 |         100 |       00:00:48 |       60.00% |       61.90% |       0.9572 |       1.2158 |          0.0010 |
|      14 |         150 |       00:01:13 |       80.00% |       57.14% |       0.7060 |       1.0834 |          0.0001 |
|      19 |         200 |       00:01:36 |       90.00% |       57.14% |       0.2952 |       1.0809 |          0.0001 |
|      23 |         250 |       00:02:00 |       70.00% |       61.90% |       0.7162 |       1.0639 |      1.0000e-05 |
|      28 |         300 |       00:02:23 |      100.00% |       52.38% |       0.2992 |       1.1537 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |       90.00% |       61.90% |       0.4343 |       0.9489 |      1.0000e-06 |
|      37 |         400 |       00:03:11 |       80.00% |       52.38% |       0.5432 |       1.1889 |      1.0000e-06 |
|      41 |         450 |       00:03:34 |      100.00% |       61.90% |       0.2679 |       0.9479 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |       80.00% |       57.14% |       0.6315 |       1.0697 |      1.0000e-07 |
|      50 |         550 |       00:04:22 |       80.00% |       57.14% |       0.6228 |       1.0127 |      1.0000e-07 |
|      55 |         600 |       00:04:46 |       80.00% |       52.38% |       0.5921 |       1.0678 |      1.0000e-08 |
|      60 |         650 |       00:05:10 |      100.00% |       52.38% |       0.3666 |       1.1059 |      1.0000e-08 |
|      64 |         700 |       00:05:34 |       70.00% |       57.14% |       0.7797 |       1.2273 |      1.0000e-09 |
|      69 |         750 |       00:05:58 |       60.00% |       61.90% |       0.7895 |       0.9478 |      1.0000e-09 |
|      73 |         800 |       00:06:22 |       90.00% |       57.14% |       0.5024 |       1.1205 |      1.0000e-10 |
|      78 |         850 |       00:06:46 |       70.00% |       52.38% |       0.5280 |       1.1142 |      1.0000e-10 |
|      82 |         900 |       00:07:10 |       80.00% |       57.14% |       0.6293 |       1.0306 |      1.0000e-11 |
|      87 |         950 |       00:07:33 |       80.00% |       52.38% |       0.7319 |       1.1489 |      1.0000e-11 |
|      91 |        1000 |       00:07:57 |       80.00% |       47.62% |       0.7868 |       1.1657 |      1.0000e-12 |
|      96 |        1050 |       00:08:21 |       90.00% |       47.62% |       0.4443 |       1.1746 |      1.0000e-12 |
|     100 |        1100 |       00:08:45 |       80.00% |       57.14% |       0.7074 |       1.0737 |      1.0000e-12 |
|======================================================================================================================|
