Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       19.05% |       1.8885 |       1.7711 |          0.0010 |
|       5 |          50 |       00:00:24 |       70.00% |       61.90% |       1.0357 |       1.0994 |          0.0010 |
|      10 |         100 |       00:00:48 |       70.00% |       61.90% |       0.7906 |       0.9139 |          0.0010 |
|      14 |         150 |       00:01:12 |       90.00% |       76.19% |       0.4671 |       0.7707 |          0.0001 |
|      19 |         200 |       00:01:36 |       90.00% |       71.43% |       0.4417 |       0.8152 |          0.0001 |
|      23 |         250 |       00:01:59 |      100.00% |       71.43% |       0.3185 |       0.8024 |      1.0000e-05 |
|      28 |         300 |       00:02:23 |       90.00% |       80.95% |       0.3482 |       0.6209 |      1.0000e-05 |
|      32 |         350 |       00:02:47 |      100.00% |       71.43% |       0.3715 |       0.7879 |      1.0000e-06 |
|      37 |         400 |       00:03:11 |       90.00% |       76.19% |       0.3333 |       0.7581 |      1.0000e-06 |
|      41 |         450 |       00:03:35 |       70.00% |       76.19% |       0.8841 |       0.7363 |      1.0000e-07 |
|      46 |         500 |       00:03:59 |       70.00% |       71.43% |       0.8040 |       0.8566 |      1.0000e-07 |
|      50 |         550 |       00:04:23 |       80.00% |       71.43% |       0.5263 |       0.8069 |      1.0000e-07 |
|      55 |         600 |       00:04:47 |      100.00% |       71.43% |       0.3245 |       0.8165 |      1.0000e-08 |
|      60 |         650 |       00:05:12 |       80.00% |       71.43% |       0.5797 |       0.8069 |      1.0000e-08 |
|      64 |         700 |       00:05:36 |      100.00% |       71.43% |       0.2188 |       0.8302 |      1.0000e-09 |
|      69 |         750 |       00:06:00 |       80.00% |       76.19% |       0.6013 |       0.7319 |      1.0000e-09 |
|      73 |         800 |       00:06:24 |      100.00% |       71.43% |       0.2595 |       0.8302 |      1.0000e-10 |
|      78 |         850 |       00:06:48 |       70.00% |       71.43% |       0.5771 |       0.8070 |      1.0000e-10 |
|      82 |         900 |       00:07:11 |       70.00% |       76.19% |       0.6488 |       0.9528 |      1.0000e-11 |
|      87 |         950 |       00:07:35 |       80.00% |       80.95% |       0.8837 |       0.6219 |      1.0000e-11 |
|      91 |        1000 |       00:07:59 |       80.00% |       71.43% |       0.3412 |       0.9056 |      1.0000e-12 |
|      96 |        1050 |       00:08:24 |       70.00% |       76.19% |       0.7572 |       0.7020 |      1.0000e-12 |
|     100 |        1100 |       00:08:47 |      100.00% |       71.43% |       0.3348 |       0.8302 |      1.0000e-12 |
|======================================================================================================================|
