Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       20.00% |       33.33% |       1.8483 |       1.7865 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       61.90% |       0.7021 |       0.9289 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       80.95% |       0.4783 |       0.6578 |          0.0010 |
|      14 |         150 |       00:01:15 |       80.00% |       76.19% |       0.2969 |       0.5841 |          0.0001 |
|      19 |         200 |       00:01:40 |       90.00% |       80.95% |       0.2901 |       0.4689 |          0.0001 |
|      23 |         250 |       00:02:05 |      100.00% |       80.95% |       0.1200 |       0.4695 |      1.0000e-05 |
|      28 |         300 |       00:02:30 |      100.00% |       80.95% |       0.1292 |       0.4468 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       76.19% |       0.1187 |       0.5230 |      1.0000e-06 |
|      37 |         400 |       00:03:19 |       90.00% |       80.95% |       0.3428 |       0.4310 |      1.0000e-06 |
|      41 |         450 |       00:03:44 |      100.00% |       80.95% |       0.1059 |       0.4445 |      1.0000e-07 |
|      46 |         500 |       00:04:09 |       90.00% |       76.19% |       0.1648 |       0.4839 |      1.0000e-07 |
|      50 |         550 |       00:04:34 |      100.00% |       80.95% |       0.1460 |       0.4447 |      1.0000e-07 |
|      55 |         600 |       00:04:59 |      100.00% |       80.95% |       0.1481 |       0.4664 |      1.0000e-08 |
|      60 |         650 |       00:05:24 |       90.00% |       76.19% |       0.4374 |       0.5219 |      1.0000e-08 |
|      64 |         700 |       00:05:48 |      100.00% |       80.95% |       0.0760 |       0.4351 |      1.0000e-09 |
|      69 |         750 |       00:06:13 |      100.00% |       80.95% |       0.1581 |       0.4334 |      1.0000e-09 |
|      73 |         800 |       00:06:38 |      100.00% |       76.19% |       0.1598 |       0.4847 |      1.0000e-10 |
|      78 |         850 |       00:07:03 |      100.00% |       76.19% |       0.0759 |       0.5219 |      1.0000e-10 |
|      82 |         900 |       00:07:28 |       90.00% |       80.95% |       0.3337 |       0.5665 |      1.0000e-11 |
|      87 |         950 |       00:07:52 |      100.00% |       76.19% |       0.1237 |       0.5354 |      1.0000e-11 |
|      91 |        1000 |       00:08:16 |      100.00% |       80.95% |       0.1037 |       0.5771 |      1.0000e-12 |
|      96 |        1050 |       00:08:42 |       90.00% |       80.95% |       0.5338 |       0.4351 |      1.0000e-12 |
|     100 |        1100 |       00:09:07 |      100.00% |       80.95% |       0.1436 |       0.4345 |      1.0000e-12 |
|======================================================================================================================|
