Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       23.81% |       1.9042 |       1.8322 |          0.0010 |
|       5 |          50 |       00:00:26 |       70.00% |       61.90% |       0.9042 |       1.1448 |          0.0010 |
|      10 |         100 |       00:00:52 |      100.00% |       71.43% |       0.2515 |       0.8703 |          0.0010 |
|      14 |         150 |       00:01:17 |      100.00% |       80.95% |       0.1081 |       0.7149 |          0.0001 |
|      19 |         200 |       00:01:43 |      100.00% |       80.95% |       0.1117 |       0.6864 |          0.0001 |
|      23 |         250 |       00:02:08 |       80.00% |       80.95% |       0.3708 |       0.7179 |      1.0000e-05 |
|      28 |         300 |       00:02:33 |      100.00% |       80.95% |       0.1224 |       0.7313 |      1.0000e-05 |
|      32 |         350 |       00:02:58 |      100.00% |       80.95% |       0.0565 |       0.7584 |      1.0000e-06 |
|      37 |         400 |       00:03:23 |      100.00% |       80.95% |       0.1013 |       0.7784 |      1.0000e-06 |
|      41 |         450 |       00:03:48 |      100.00% |       80.95% |       0.1019 |       0.7392 |      1.0000e-07 |
|      46 |         500 |       00:04:13 |       90.00% |       80.95% |       0.4103 |       0.7796 |      1.0000e-07 |
|      50 |         550 |       00:04:38 |      100.00% |       80.95% |       0.1122 |       0.7354 |      1.0000e-07 |
|      55 |         600 |       00:05:03 |      100.00% |       80.95% |       0.1350 |       0.7072 |      1.0000e-08 |
|      60 |         650 |       00:05:28 |      100.00% |       80.95% |       0.0627 |       0.7269 |      1.0000e-08 |
|      64 |         700 |       00:05:53 |       90.00% |       80.95% |       0.6704 |       0.7312 |      1.0000e-09 |
|      69 |         750 |       00:06:19 |       90.00% |       80.95% |       0.3716 |       0.7225 |      1.0000e-09 |
|      73 |         800 |       00:06:44 |       90.00% |       80.95% |       0.2002 |       0.7316 |      1.0000e-10 |
|      78 |         850 |       00:07:09 |      100.00% |       80.95% |       0.1139 |       0.7106 |      1.0000e-10 |
|      82 |         900 |       00:07:34 |      100.00% |       76.19% |       0.1339 |       0.7705 |      1.0000e-11 |
|      87 |         950 |       00:08:00 |      100.00% |       80.95% |       0.0584 |       0.7459 |      1.0000e-11 |
|      91 |        1000 |       00:08:25 |       90.00% |       80.95% |       0.2269 |       0.7928 |      1.0000e-12 |
|      96 |        1050 |       00:08:51 |      100.00% |       76.19% |       0.0499 |       0.7679 |      1.0000e-12 |
|     100 |        1100 |       00:09:16 |      100.00% |       80.95% |       0.0679 |       0.7592 |      1.0000e-12 |
|======================================================================================================================|
