Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |        9.52% |       1.9789 |       1.8809 |          0.0010 |
|       5 |          50 |       00:00:26 |       70.00% |       76.19% |       0.9048 |       1.0990 |          0.0010 |
|      10 |         100 |       00:00:52 |       80.00% |       61.90% |       0.6794 |       1.1738 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       57.14% |       0.1229 |       1.1618 |          0.0001 |
|      19 |         200 |       00:01:41 |       90.00% |       57.14% |       0.2319 |       1.0890 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       61.90% |       0.1060 |       1.1957 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |       90.00% |       52.38% |       0.1368 |       1.2896 |      1.0000e-05 |
|      32 |         350 |       00:02:56 |      100.00% |       52.38% |       0.1056 |       1.5406 |      1.0000e-06 |
|      37 |         400 |       00:03:21 |       90.00% |       52.38% |       0.2830 |       1.3805 |      1.0000e-06 |
|      41 |         450 |       00:03:46 |      100.00% |       57.14% |       0.0561 |       1.3497 |      1.0000e-07 |
|      46 |         500 |       00:04:11 |       90.00% |       52.38% |       0.2613 |       1.3894 |      1.0000e-07 |
|      50 |         550 |       00:04:37 |       90.00% |       52.38% |       0.1787 |       1.3025 |      1.0000e-07 |
|      55 |         600 |       00:05:02 |      100.00% |       52.38% |       0.0762 |       1.2755 |      1.0000e-08 |
|      60 |         650 |       00:05:27 |      100.00% |       52.38% |       0.1132 |       1.3930 |      1.0000e-08 |
|      64 |         700 |       00:05:52 |      100.00% |       57.14% |       0.1532 |       1.1505 |      1.0000e-09 |
|      69 |         750 |       00:06:17 |      100.00% |       52.38% |       0.1532 |       1.3856 |      1.0000e-09 |
|      73 |         800 |       00:06:42 |      100.00% |       52.38% |       0.0561 |       1.2810 |      1.0000e-10 |
|      78 |         850 |       00:07:08 |      100.00% |       57.14% |       0.1084 |       1.3497 |      1.0000e-10 |
|      82 |         900 |       00:07:32 |      100.00% |       57.14% |       0.0992 |       1.3720 |      1.0000e-11 |
|      87 |         950 |       00:07:57 |      100.00% |       52.38% |       0.0954 |       1.4899 |      1.0000e-11 |
|      91 |        1000 |       00:08:22 |      100.00% |       52.38% |       0.0490 |       1.2780 |      1.0000e-12 |
|      96 |        1050 |       00:08:48 |      100.00% |       52.38% |       0.0388 |       1.3856 |      1.0000e-12 |
|     100 |        1100 |       00:09:13 |      100.00% |       52.38% |       0.0773 |       1.2801 |      1.0000e-12 |
|======================================================================================================================|
