Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |       33.33% |       1.9549 |       1.7210 |          0.0010 |
|       5 |          50 |       00:00:26 |       60.00% |       57.14% |       0.8548 |       1.3050 |          0.0010 |
|      10 |         100 |       00:00:51 |       90.00% |       66.67% |       0.4024 |       1.1474 |          0.0010 |
|      14 |         150 |       00:01:16 |       80.00% |       66.67% |       0.5552 |       0.9548 |          0.0001 |
|      19 |         200 |       00:01:41 |       90.00% |       61.90% |       0.2598 |       1.1916 |          0.0001 |
|      23 |         250 |       00:02:06 |      100.00% |       66.67% |       0.2275 |       1.0387 |      1.0000e-05 |
|      28 |         300 |       00:02:31 |       90.00% |       57.14% |       0.3223 |       1.2057 |      1.0000e-05 |
|      32 |         350 |       00:02:55 |      100.00% |       61.90% |       0.0679 |       1.1992 |      1.0000e-06 |
|      37 |         400 |       00:03:20 |       90.00% |       57.14% |       0.2756 |       1.2693 |      1.0000e-06 |
|      41 |         450 |       00:03:45 |      100.00% |       66.67% |       0.1105 |       1.0492 |      1.0000e-07 |
|      46 |         500 |       00:04:10 |       90.00% |       61.90% |       0.2358 |       1.2011 |      1.0000e-07 |
|      50 |         550 |       00:04:35 |      100.00% |       61.90% |       0.1044 |       1.1979 |      1.0000e-07 |
|      55 |         600 |       00:05:01 |      100.00% |       61.90% |       0.1761 |       1.1226 |      1.0000e-08 |
|      60 |         650 |       00:05:25 |      100.00% |       61.90% |       0.1058 |       1.2013 |      1.0000e-08 |
|      64 |         700 |       00:05:50 |       80.00% |       61.90% |       0.3179 |       1.3561 |      1.0000e-09 |
|      69 |         750 |       00:06:15 |       80.00% |       66.67% |       0.3324 |       1.1253 |      1.0000e-09 |
|      73 |         800 |       00:06:40 |       90.00% |       57.14% |       0.2244 |       1.2727 |      1.0000e-10 |
|      78 |         850 |       00:07:05 |      100.00% |       61.90% |       0.0795 |       1.3027 |      1.0000e-10 |
|      82 |         900 |       00:07:31 |       90.00% |       61.90% |       0.2571 |       1.2967 |      1.0000e-11 |
|      87 |         950 |       00:07:56 |      100.00% |       61.90% |       0.2176 |       1.2090 |      1.0000e-11 |
|      91 |        1000 |       00:08:21 |       90.00% |       61.90% |       0.2022 |       1.2088 |      1.0000e-12 |
|      96 |        1050 |       00:08:46 |       90.00% |       61.90% |       0.2542 |       1.2101 |      1.0000e-12 |
|     100 |        1100 |       00:09:11 |       90.00% |       61.90% |       0.2712 |       1.1982 |      1.0000e-12 |
|======================================================================================================================|
