Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |        0.00% |       19.05% |       2.0073 |       1.7562 |          0.0010 |
|       5 |          50 |       00:00:26 |       90.00% |       71.43% |       0.4725 |       1.0092 |          0.0010 |
|      10 |         100 |       00:00:52 |       90.00% |       71.43% |       0.1953 |       0.8562 |          0.0010 |
|      14 |         150 |       00:01:16 |      100.00% |       80.95% |       0.0864 |       0.6023 |          0.0001 |
|      19 |         200 |       00:01:41 |       90.00% |       85.71% |       0.2392 |       0.7084 |          0.0001 |
|      23 |         250 |       00:02:07 |      100.00% |       76.19% |       0.0396 |       0.7581 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |      100.00% |       71.43% |       0.1013 |       0.8543 |      1.0000e-05 |
|      32 |         350 |       00:02:57 |      100.00% |       76.19% |       0.0329 |       0.7838 |      1.0000e-06 |
|      37 |         400 |       00:03:22 |      100.00% |       76.19% |       0.0589 |       0.7795 |      1.0000e-06 |
|      41 |         450 |       00:03:48 |      100.00% |       76.19% |       0.0493 |       0.9398 |      1.0000e-07 |
|      46 |         500 |       00:04:13 |      100.00% |       76.19% |       0.0511 |       0.8969 |      1.0000e-07 |
|      50 |         550 |       00:04:38 |      100.00% |       76.19% |       0.0433 |       0.9857 |      1.0000e-07 |
|      55 |         600 |       00:05:03 |      100.00% |       76.19% |       0.0498 |       0.9092 |      1.0000e-08 |
|      60 |         650 |       00:05:28 |      100.00% |       76.19% |       0.0763 |       0.7825 |      1.0000e-08 |
|      64 |         700 |       00:05:53 |      100.00% |       76.19% |       0.0555 |       0.7839 |      1.0000e-09 |
|      69 |         750 |       00:06:19 |       90.00% |       71.43% |       0.3043 |       0.8172 |      1.0000e-09 |
|      73 |         800 |       00:06:44 |      100.00% |       76.19% |       0.0691 |       0.7836 |      1.0000e-10 |
|      78 |         850 |       00:07:09 |      100.00% |       76.19% |       0.0601 |       0.7817 |      1.0000e-10 |
|      82 |         900 |       00:07:34 |       80.00% |       76.19% |       0.3408 |       0.9713 |      1.0000e-11 |
|      87 |         950 |       00:07:59 |      100.00% |       71.43% |       0.1428 |       0.8551 |      1.0000e-11 |
|      91 |        1000 |       00:08:25 |      100.00% |       76.19% |       0.0610 |       0.7939 |      1.0000e-12 |
|      96 |        1050 |       00:08:50 |      100.00% |       76.19% |       0.0691 |       0.8036 |      1.0000e-12 |
|     100 |        1100 |       00:09:16 |      100.00% |       76.19% |       0.0757 |       1.0780 |      1.0000e-12 |
|======================================================================================================================|
