Training on single GPU.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |   Accuracy   |   Accuracy   |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       1 |           1 |       00:00:01 |       10.00% |       14.29% |       1.8319 |       1.9223 |          0.0010 |
|       5 |          50 |       00:00:26 |       80.00% |       71.43% |       0.9291 |       1.0301 |          0.0010 |
|      10 |         100 |       00:00:53 |       90.00% |       71.43% |       0.3082 |       0.6738 |          0.0010 |
|      14 |         150 |       00:01:18 |      100.00% |       76.19% |       0.0703 |       0.7765 |          0.0001 |
|      19 |         200 |       00:01:42 |      100.00% |       85.71% |       0.0900 |       0.5860 |          0.0001 |
|      23 |         250 |       00:02:07 |       90.00% |       80.95% |       0.1942 |       0.7815 |      1.0000e-05 |
|      28 |         300 |       00:02:32 |      100.00% |       76.19% |       0.0578 |       0.9041 |      1.0000e-05 |
|      32 |         350 |       00:02:58 |      100.00% |       80.95% |       0.0711 |       0.7295 |      1.0000e-06 |
|      37 |         400 |       00:03:22 |      100.00% |       85.71% |       0.1081 |       0.6296 |      1.0000e-06 |
|      41 |         450 |       00:03:48 |      100.00% |       76.19% |       0.1358 |       0.7855 |      1.0000e-07 |
|      46 |         500 |       00:04:13 |      100.00% |       76.19% |       0.0364 |       0.9384 |      1.0000e-07 |
|      50 |         550 |       00:04:39 |      100.00% |       76.19% |       0.0727 |       0.9256 |      1.0000e-07 |
|      55 |         600 |       00:05:05 |      100.00% |       80.95% |       0.0945 |       0.6656 |      1.0000e-08 |
|      60 |         650 |       00:05:30 |       90.00% |       85.71% |       0.2069 |       0.6372 |      1.0000e-08 |
|      64 |         700 |       00:05:55 |      100.00% |       80.95% |       0.0603 |       0.7903 |      1.0000e-09 |
|      69 |         750 |       00:06:20 |      100.00% |       80.95% |       0.0939 |       0.7499 |      1.0000e-09 |
|      73 |         800 |       00:06:46 |       90.00% |       85.71% |       0.3019 |       0.6092 |      1.0000e-10 |
|      78 |         850 |       00:07:11 |       90.00% |       85.71% |       0.2683 |       0.6150 |      1.0000e-10 |
|      82 |         900 |       00:07:36 |       90.00% |       80.95% |       0.1766 |       0.7022 |      1.0000e-11 |
|      87 |         950 |       00:08:02 |      100.00% |       90.48% |       0.0515 |       0.4634 |      1.0000e-11 |
|      91 |        1000 |       00:08:28 |      100.00% |       80.95% |       0.0505 |       0.7445 |      1.0000e-12 |
|      96 |        1050 |       00:08:54 |      100.00% |       76.19% |       0.1579 |       0.7828 |      1.0000e-12 |
|     100 |        1100 |       00:09:19 |      100.00% |       85.71% |       0.0637 |       0.6322 |      1.0000e-12 |
|======================================================================================================================|
